# Time [s],forward velocity [m/s],angular velocity[rad/s]
1248272777,0.067,-0.009
1248272777,0.067,0.002
1248272777,0.067,0.005
1248272777,0.067,0.002
1248272777,0.067,0
1248272777,0.067,-0.005
1248272777,0.067,-0.007
1248272777,0.067,-0.007
1248272777,0.067,-0.005
1248272777,0.067,-0.002
1248272777,0.067,0.002
1248272777,0.067,0.005
1248272777,0,0
1248272777,0,0
1248272777,0.067,0.005
1248272777,0.067,0.002
1248272777,0.067,0
1248272777,0.067,-0.002
1248272777,0.067,-0.005
1248272777,0.067,-0.005
1248272777,0.067,-0.005
1248272777,0.067,-0.005
1248272777,0.067,-0.002
1248272777,0.067,0.005
1248272777,0.067,0.007
1248272777,0.067,0.007
1248272777,0.067,0.007
1248272777,0.067,0.007
1248272777,0.067,0.007
1248272777,0.067,0.002
1248272777,0.067,0.002
1248272777,0.067,0.002
1248272777,0.067,0.002
1248272777,0.067,0.005
1248272777,0.067,0.007
1248272777,0.067,0.007
1248272777,0.067,0.007
1248272777,0.067,0.007
1248272777,0.067,0.007
1248272777,0.067,0.007
1248272777,0.067,0.009
1248272778,0.067,0.009
1248272778,0.067,0.005
1248272778,0.067,0.005
1248272778,0.067,0.002
1248272778,0.067,0.002
1248272778,0.067,0.002
1248272778,0.067,0.002
1248272778,0.067,0
1248272778,0.067,0
1248272778,0.067,-0.002
1248272778,0.067,-0.005
1248272778,0.067,-0.007
1248272778,0.067,-0.009
1248272778,0.067,-0.009
1248272778,0.067,-0.011
1248272778,0.067,-0.011
1248272778,0.067,-0.014
1248272778,0.067,-0.014
1248272778,0.067,-0.016
1248272778,0.067,-0.016
1248272778,0.067,-0.016
1248272778,0.067,-0.016
1248272778,0.067,-0.014
1248272778,0.067,-0.014
1248272778,0.067,-0.011
1248272778,0.067,-0.011
1248272778,0.067,-0.011
1248272778,0.067,-0.014
1248272778,0.067,-0.014
1248272778,0.067,-0.016
1248272778,0.067,-0.016
1248272778,0.067,-0.016
1248272778,0.067,-0.014
1248272778,0.067,-0.014
1248272778,0.067,-0.011
1248272778,0.067,-0.009
1248272778,0.067,-0.009
1248272778,0.067,-0.009
1248272778,0.067,-0.009
1248272778,0.067,-0.009
1248272778,0.067,-0.011
1248272778,0.067,-0.011
1248272778,0.067,-0.011
1248272778,0.067,-0.011
1248272778,0.067,-0.011
1248272778,0.067,-0.011
1248272778,0.067,-0.011
1248272778,0.067,-0.011
1248272778,0.067,-0.011
1248272778,0.067,-0.011
1248272778,0.067,-0.009
1248272778,0.067,-0.009
1248272778,0.067,-0.007
1248272778,0.067,-0.005
1248272778,0.067,-0.005
1248272778,0.067,-0.007
1248272778,0.067,-0.009
1248272778,0.067,-0.011
1248272778,0.067,-0.011
1248272778,0.067,-0.011
1248272778,0.067,-0.011
1248272778,0.067,-0.011
1248272778,0.067,-0.009
1248272778,0.067,-0.005
1248272778,0.067,-0.002
1248272778,0.067,0
1248272778,0.067,0
1248272778,0.067,0
1248272778,0.067,0
1248272778,0.067,-0.005
1248272778,0.067,-0.009
1248272778,0.067,-0.009
1248272778,0.067,-0.009
1248272778,0.067,-0.007
1248272779,0.067,-0.005
1248272779,0.067,-0.002
1248272779,0.067,-0.002
1248272779,0.067,-0.005
1248272779,0.067,-0.011
1248272779,0.067,-0.011
1248272779,0.067,-0.011
1248272779,0.067,-0.009
1248272779,0.067,-0.007
1248272779,0.067,-0.005
1248272779,0.067,-0.005
1248272779,0.067,-0.005
1248272779,0.067,-0.005
1248272779,0.067,-0.007
1248272779,0.067,-0.009
1248272779,0.067,-0.009
1248272779,0.067,-0.009
1248272779,0.067,-0.009
1248272779,0.067,0
1248272779,0.067,0.002
1248272779,0.067,0.002
1248272779,0.067,0
1248272779,0.067,-0.005
1248272779,0.067,-0.007
1248272779,0.067,-0.011
1248272779,0.067,-0.011
1248272779,0.067,-0.011
1248272779,0.067,-0.011
1248272779,0.067,-0.005
1248272779,0.067,-0.002
1248272779,0.067,0
1248272779,0.067,0
1248272779,0.067,0
1248272779,0,0
1248272779,0,0
1248272779,0.067,-0.002
1248272779,0.067,-0.002
1248272779,0.067,-0.005
1248272779,0.067,-0.007
1248272779,0.067,-0.009
1248272779,0.067,-0.007
1248272779,0.067,-0.005
1248272779,0.067,-0.002
1248272779,0.067,-0.002
1248272779,0.067,0
1248272779,0.067,-0.002
1248272779,0.067,-0.005
1248272779,0.067,-0.005
1248272779,0.067,-0.005
1248272779,0.067,-0.005
1248272779,0.067,-0.002
1248272779,0.067,0
1248272779,0.067,0
1248272779,0.067,0
1248272779,0.067,0
1248272779,0.067,0
1248272779,0.067,-0.002
1248272779,0.067,-0.005
1248272779,0.067,-0.005
1248272779,0.067,-0.005
1248272779,0.067,-0.002
1248272779,0.067,0
1248272779,0.067,0
1248272779,0.067,0
1248272779,0.067,0
1248272779,0.067,0.002
1248272779,0.067,0.002
1248272779,0.067,0.002
1248272779,0.067,0.002
1248272779,0.067,0.002
1248272779,0.067,0.002
1248272779,0.067,0
1248272780,0.067,0
1248272780,0.067,0.002
1248272780,0.067,0.002
1248272780,0.067,0.002
1248272780,0.067,0.005
1248272780,0.067,0.005
1248272780,0.067,0.005
1248272780,0.067,0.005
1248272780,0.067,0.005
1248272780,0.067,0.005
1248272780,0.067,0.005
1248272780,0.067,0.005
1248272780,0.067,0.005
1248272780,0.067,0.007
1248272780,0.067,0.007
1248272780,0.067,0.007
1248272780,0.067,0.007
1248272780,0.067,0.005
1248272780,0.067,0.002
1248272780,0.067,0.002
1248272780,0.067,0.005
1248272780,0.067,0.007
1248272780,0.067,0.007
1248272780,0.067,0.011
1248272780,0.067,0.011
1248272780,0.067,0.011
1248272780,0.067,0.011
1248272780,0.067,0.011
1248272780,0.067,0.011
1248272780,0.067,0.011
1248272780,0.067,0.007
1248272780,0.067,0.007
1248272780,0.067,0.007
1248272780,0.067,0.007
1248272780,0.067,0.007
1248272780,0.067,0.007
1248272780,0.067,0.007
1248272780,0.067,0.007
1248272780,0,0
1248272780,0,0
1248272780,0.067,0.005
1248272780,0.067,0.002
1248272780,0.067,-0.005
1248272780,0.067,-0.007
1248272780,0.067,-0.009
1248272780,0.067,-0.009
1248272780,0.067,-0.011
1248272780,0.067,-0.009
1248272780,0.067,-0.007
1248272780,0.067,-0.005
1248272780,0.067,-0.002
1248272780,0.067,0
1248272780,0.067,0
1248272780,0.067,-0.002
1248272780,0.067,-0.005
1248272780,0.067,-0.009
1248272780,0.067,-0.011
1248272780,0.067,-0.009
1248272780,0.067,-0.005
1248272780,0.067,0
1248272780,0.067,0.002
1248272780,0.067,0.002
1248272780,0.067,0
1248272780,0.067,0
1248272780,0.067,-0.005
1248272780,0.067,-0.007
1248272780,0.067,-0.009
1248272780,0.067,-0.014
1248272780,0.067,-0.011
1248272780,0.067,-0.009
1248272780,0.067,-0.007
1248272780,0.067,-0.005
1248272780,0.067,0
1248272780,0.067,0.002
1248272780,0.067,0.002
1248272780,0.067,0.002
1248272780,0.067,0.002
1248272781,0.067,0
1248272781,0.067,-0.005
1248272781,0.067,-0.007
1248272781,0.067,-0.009
1248272781,0.067,-0.011
1248272781,0.067,-0.009
1248272781,0.067,-0.007
1248272781,0.067,-0.002
1248272781,0.067,0.002
1248272781,0.067,0.007
1248272781,0.067,0.007
1248272781,0.067,0.005
1248272781,0.067,0.002
1248272781,0.067,-0.002
1248272781,0.067,-0.005
1248272781,0.067,-0.007
1248272781,0.067,-0.007
1248272781,0.067,-0.002
1248272781,0.067,0
1248272781,0.067,0.002
1248272781,0.067,0.005
1248272781,0.067,0.005
1248272781,0.067,0.005
1248272781,0.067,0.005
1248272781,0.067,0.002
1248272781,0.067,-0.002
1248272781,0.067,-0.002
1248272781,0.067,-0.002
1248272781,0.067,0
1248272781,0.067,0.002
1248272781,0.067,0.002
1248272781,0.067,0.005
1248272781,0.067,0.005
1248272781,0.067,0.005
1248272781,0.067,0.005
1248272781,0.067,0.005
1248272781,0.067,0.005
1248272781,0.067,0.005
1248272781,0.067,0.005
1248272781,0.067,0.005
1248272781,0.067,0.007
1248272781,0.067,0.007
1248272781,0.067,0.007
1248272781,0.067,0.007
1248272781,0.067,0.007
1248272781,0.067,0.005
1248272781,0.067,0.005
1248272781,0.067,0.005
1248272781,0.067,0.005
1248272781,0.067,0.005
1248272781,0.067,0.005
1248272781,0.067,0.005
1248272781,0.067,0.005
1248272781,0.067,0.002
1248272781,0.067,0.002
1248272781,0.067,0
1248272781,0.067,0
1248272781,0.067,0
1248272781,0.067,0
1248272781,0.067,0
1248272781,0.067,0
1248272781,0.067,0
1248272781,0.067,-0.002
1248272781,0.067,-0.005
1248272781,0.067,-0.007
1248272781,0.067,-0.009
1248272781,0.067,-0.014
1248272781,0.067,-0.016
1248272781,0.067,-0.018
1248272781,0.067,-0.02
1248272781,0.067,-0.018
1248272781,0.067,-0.018
1248272781,0.067,-0.018
1248272782,0.067,-0.018
1248272782,0.067,-0.018
1248272782,0.067,-0.018
1248272782,0.067,-0.018
1248272782,0.067,-0.018
1248272782,0.067,-0.018
1248272782,0.067,-0.018
1248272782,0.067,-0.018
1248272782,0.067,-0.02
1248272782,0.067,-0.02
1248272782,0.067,-0.018
1248272782,0.067,-0.018
1248272782,0.067,-0.016
1248272782,0.067,-0.016
1248272782,0.067,-0.016
1248272782,0.067,-0.016
1248272782,0.067,-0.018
1248272782,0.067,-0.02
1248272782,0.067,-0.02
1248272782,0.067,-0.018
1248272782,0.067,-0.016
1248272782,0.067,-0.016
1248272782,0.067,-0.014
1248272782,0.067,-0.014
1248272782,0.067,-0.014
1248272782,0.067,-0.014
1248272782,0.067,-0.016
1248272782,0.067,-0.016
1248272782,0.067,-0.016
1248272782,0.067,-0.016
1248272782,0.067,-0.016
1248272782,0.067,-0.011
1248272782,0.067,-0.011
1248272782,0.067,-0.007
1248272782,0.067,-0.007
1248272782,0.067,-0.007
1248272782,0.067,-0.007
1248272782,0.067,-0.007
1248272782,0.067,-0.009
1248272782,0.067,-0.011
1248272782,0.067,-0.014
1248272782,0.067,-0.016
1248272782,0.067,-0.016
1248272782,0.067,-0.011
1248272782,0.067,-0.009
1248272782,0.067,-0.007
1248272782,0.067,-0.005
1248272782,0.067,0
1248272782,0.067,-0.002
1248272782,0.067,-0.005
1248272782,0.067,-0.011
1248272782,0.067,-0.014
1248272782,0.067,-0.014
1248272782,0.067,-0.011
1248272782,0.067,-0.007
1248272782,0.067,0
1248272782,0.067,0.002
1248272782,0.067,0.002
1248272782,0.067,0
1248272782,0.067,-0.005
1248272782,0.067,-0.011
1248272782,0.067,-0.011
1248272782,0.067,-0.009
1248272782,0.067,-0.002
1248272782,0.067,0
1248272782,0.067,0.002
1248272782,0.067,0.002
1248272782,0.067,0
1248272782,0.067,-0.005
1248272782,0.067,-0.009
1248272783,0.067,-0.011
1248272783,0.067,-0.011
1248272783,0.067,-0.011
1248272783,0.067,-0.002
1248272783,0.067,0
1248272783,0.067,0.002
1248272783,0.067,0.005
1248272783,0.067,0.005
1248272783,0.067,0.002
1248272783,0.067,-0.002
1248272783,0.067,-0.005
1248272783,0.067,-0.007
1248272783,0.067,-0.005
1248272783,0.067,-0.002
1248272783,0.067,0
1248272783,0.067,0.002
1248272783,0.067,0.002
1248272783,0.067,0.002
1248272783,0.067,0.002
1248272783,0.067,0.002
1248272783,0.067,0.002
1248272783,0.067,0
1248272783,0.067,0
1248272783,0.067,0
1248272783,0.067,0
1248272783,0.067,0
1248272783,0.067,0
1248272783,0.067,0.002
1248272783,0.067,0.005
1248272783,0.067,0.007
1248272783,0.067,0.009
1248272783,0.067,0.009
1248272783,0.067,0.009
1248272783,0.067,0.007
1248272783,0.067,0.005
1248272783,0.067,0.005
1248272783,0.067,0.007
1248272783,0.067,0.007
1248272783,0.067,0.007
1248272783,0.067,0.009
1248272783,0.067,0.009
1248272783,0.067,0.007
1248272783,0.067,0.009
1248272783,0.067,0.009
1248272783,0.067,0.011
1248272783,0.067,0.011
1248272783,0.067,0.011
1248272783,0.067,0.009
1248272783,0.067,0.007
1248272783,0.067,0.005
1248272783,0.067,0
1248272783,0.067,0
1248272783,0.067,0
1248272783,0.067,0
1248272783,0.067,0.002
1248272783,0.067,0.002
1248272783,0.067,0.005
1248272783,0.067,0.007
1248272783,0.067,0.007
1248272783,0.067,0.005
1248272783,0.067,0
1248272783,0.067,-0.009
1248272783,0.067,-0.014
1248272783,0.067,-0.016
1248272783,0.067,-0.014
1248272783,0.067,-0.009
1248272783,0.067,-0.009
1248272783,0.067,-0.009
1248272783,0.067,-0.011
1248272783,0.067,-0.016
1248272784,0.067,-0.02
1248272784,0.067,-0.023
1248272784,0.068,-0.027
1248272784,0.068,-0.027
1248272784,0.068,-0.027
1248272784,0.068,-0.027
1248272784,0.068,-0.029
1248272784,0.068,-0.029
1248272784,0.068,-0.032
1248272784,0.068,-0.034
1248272784,0.068,-0.034
1248272784,0.068,-0.036
1248272784,0.068,-0.036
1248272784,0.068,-0.034
1248272784,0.068,-0.034
1248272784,0.068,-0.036
1248272784,0.068,-0.036
1248272784,0.068,-0.034
1248272784,0.068,-0.034
1248272784,0.068,-0.034
1248272784,0.068,-0.034
1248272784,0.068,-0.036
1248272784,0.068,-0.036
1248272784,0.068,-0.038
1248272784,0.068,-0.038
1248272784,0.068,-0.036
1248272784,0.068,-0.032
1248272784,0.068,-0.032
1248272784,0.068,-0.032
1248272784,0.068,-0.034
1248272784,0.068,-0.036
1248272784,0.068,-0.038
1248272784,0,0
1248272784,0.068,-0.036
1248272784,0.068,-0.036
1248272784,0.068,-0.034
1248272784,0.068,-0.034
1248272784,0.068,-0.032
1248272784,0.068,-0.032
1248272784,0.068,-0.034
1248272784,0.068,-0.036
1248272784,0.068,-0.036
1248272784,0.068,-0.038
1248272784,0.068,-0.038
1248272784,0.068,-0.038
1248272784,0.068,-0.036
1248272784,0.068,-0.036
1248272784,0.068,-0.032
1248272784,0.068,-0.029
1248272784,0.068,-0.027
1248272784,0.068,-0.029
1248272784,0.068,-0.032
1248272784,0.068,-0.034
1248272784,0.068,-0.036
1248272784,0.068,-0.041
1248272784,0.068,-0.043
1248272784,0.068,-0.041
1248272784,0.068,-0.038
1248272784,0.068,-0.036
1248272784,0.068,-0.032
1248272784,0.068,-0.029
1248272784,0.068,-0.027
1248272784,0.068,-0.027
1248272784,0.068,-0.029
1248272784,0.068,-0.036
1248272784,0.068,-0.038
1248272784,0.068,-0.045
1248272784,0.068,-0.045
1248272785,0.068,-0.045
1248272785,0.068,-0.041
1248272785,0.068,-0.038
1248272785,0.068,-0.034
1248272785,0.068,-0.032
1248272785,0.068,-0.029
1248272785,0.068,-0.029
1248272785,0.068,-0.034
1248272785,0.068,-0.036
1248272785,0.068,-0.041
1248272785,0.068,-0.041
1248272785,0.068,-0.038
1248272785,0.068,-0.038
1248272785,0.068,-0.032
1248272785,0.068,-0.029
1248272785,0.068,-0.029
1248272785,0.068,-0.029
1248272785,0.068,-0.034
1248272785,0.068,-0.036
1248272785,0.068,-0.041
1248272785,0.068,-0.043
1248272785,0.068,-0.043
1248272785,0.068,-0.045
1248272785,0.068,-0.045
1248272785,0.068,-0.043
1248272785,0.068,-0.041
1248272785,0.068,-0.036
1248272785,0.068,-0.034
1248272785,0.068,-0.034
1248272785,0.068,-0.036
1248272785,0.068,-0.036
1248272785,0.068,-0.041
1248272785,0.068,-0.041
1248272785,0.068,-0.041
1248272785,0.068,-0.038
1248272785,0,0
1248272785,0.068,-0.036
1248272785,0.068,-0.034
1248272785,0.068,-0.032
1248272785,0.068,-0.032
1248272785,0.068,-0.034
1248272785,0.068,-0.036
1248272785,0.068,-0.036
1248272785,0.068,-0.036
1248272785,0.068,-0.036
1248272785,0.068,-0.036
1248272785,0.068,-0.034
1248272785,0.068,-0.034
1248272785,0.068,-0.034
1248272785,0.068,-0.034
1248272785,0.068,-0.034
1248272785,0.068,-0.034
1248272785,0.068,-0.034
1248272785,0.068,-0.036
1248272785,0.068,-0.036
1248272785,0.068,-0.038
1248272785,0.068,-0.041
1248272785,0.068,-0.041
1248272785,0.068,-0.038
1248272785,0.068,-0.036
1248272785,0.068,-0.036
1248272785,0.068,-0.034
1248272785,0.068,-0.034
1248272785,0.068,-0.036
1248272785,0.068,-0.038
1248272785,0.068,-0.043
1248272785,0.068,-0.047
1248272786,0.068,-0.045
1248272786,0.068,-0.043
1248272786,0.068,-0.038
1248272786,0.068,-0.036
1248272786,0.068,-0.034
1248272786,0.068,-0.034
1248272786,0.068,-0.034
1248272786,0.068,-0.036
1248272786,0.068,-0.041
1248272786,0.068,-0.043
1248272786,0.068,-0.045
1248272786,0.068,-0.047
1248272786,0.068,-0.045
1248272786,0.068,-0.043
1248272786,0.068,-0.041
1248272786,0.068,-0.036
1248272786,0.068,-0.034
1248272786,0.068,-0.034
1248272786,0.068,-0.034
1248272786,0.068,-0.036
1248272786,0.068,-0.043
1248272786,0.068,-0.047
1248272786,0.068,-0.05
1248272786,0.068,-0.05
1248272786,0.068,-0.05
1248272786,0.068,-0.043
1248272786,0.068,-0.041
1248272786,0.068,-0.038
1248272786,0.068,-0.036
1248272786,0.068,-0.034
1248272786,0.068,-0.034
1248272786,0.068,-0.036
1248272786,0.068,-0.038
1248272786,0.068,-0.043
1248272786,0.068,-0.045
1248272786,0.068,-0.047
1248272786,0.068,-0.045
1248272786,0.068,-0.043
1248272786,0.068,-0.041
1248272786,0.068,-0.036
1248272786,0.068,-0.034
1248272786,0.068,-0.032
1248272786,0.068,-0.032
1248272786,0.068,-0.034
1248272786,0.068,-0.036
1248272786,0.068,-0.041
1248272786,0.068,-0.045
1248272786,0.068,-0.045
1248272786,0.068,-0.045
1248272786,0.068,-0.041
1248272786,0.068,-0.038
1248272786,0.068,-0.034
1248272786,0.068,-0.032
1248272786,0.068,-0.034
1248272786,0.068,-0.038
1248272786,0.068,-0.038
1248272786,0.068,-0.041
1248272786,0.068,-0.041
1248272786,0.068,-0.038
1248272786,0.068,-0.036
1248272786,0.068,-0.036
1248272786,0.068,-0.036
1248272786,0.068,-0.036
1248272786,0.068,-0.036
1248272786,0.068,-0.036
1248272786,0.068,-0.038
1248272786,0.068,-0.038
1248272786,0.068,-0.038
1248272786,0.068,-0.038
1248272786,0.068,-0.038
1248272786,0.068,-0.038
1248272787,0.068,-0.036
1248272787,0.068,-0.034
1248272787,0.068,-0.034
1248272787,0.068,-0.034
1248272787,0.068,-0.036
1248272787,0.068,-0.036
1248272787,0.068,-0.036
1248272787,0.068,-0.036
1248272787,0.068,-0.036
1248272787,0.068,-0.036
1248272787,0.068,-0.036
1248272787,0.068,-0.036
1248272787,0.068,-0.036
1248272787,0.068,-0.034
1248272787,0.068,-0.032
1248272787,0.068,-0.029
1248272787,0.068,-0.027
1248272787,0.068,-0.029
1248272787,0.068,-0.032
1248272787,0.068,-0.034
1248272787,0.068,-0.036
1248272787,0.068,-0.038
1248272787,0.068,-0.038
1248272787,0.068,-0.038
1248272787,0.066,-0.202
1248272787,0.066,-0.2
1248272787,0.065,-0.198
1248272787,0.065,-0.198
1248272787,0.065,-0.198
1248272787,0.065,-0.198
1248272787,0.065,-0.198
1248272787,0.065,-0.198
1248272787,0.065,-0.198
1248272787,0.065,-0.198
1248272787,0.065,-0.198
1248272787,0.065,-0.197
1248272787,0.065,-0.197
1248272787,0.065,-0.197
1248272787,0.065,-0.195
1248272787,0.064,-0.192
1248272787,0.064,-0.192
1248272787,0.064,-0.192
1248272787,0.064,-0.192
1248272787,0.064,-0.192
1248272787,0.064,-0.19
1248272787,0.064,-0.19
1248272787,0.064,-0.201
1248272787,0.064,-0.201
1248272787,0.058,0
1248272787,0.058,0
1248272787,0.058,0
1248272787,0.058,0
1248272787,0.058,0
1248272787,0.058,0
1248272787,0.057,0
1248272787,0.057,0
1248272787,0.057,0
1248272787,0.057,0
1248272787,0.057,0
1248272788,0.057,0
1248272788,0.057,0
1248272788,0.057,0
1248272788,0.056,0
1248272788,0.056,0
1248272788,0.056,0
1248272788,0.056,0
1248272788,0.056,0
1248272788,0.056,0
1248272788,0.056,0
1248272788,0.056,0
1248272788,0.056,0
1248272788,0.056,0
1248272788,0.056,0
1248272788,0.056,0
1248272788,0.056,0
1248272788,0.056,0
1248272788,0.056,0
1248272788,0.056,0
1248272788,0.056,0
1248272788,0.055,0
1248272788,0.055,0
1248272788,0.055,0
1248272788,0.055,0
1248272788,0.055,0
1248272788,0.055,0
1248272788,0.055,0
1248272788,0.055,0
1248272788,0.055,0
1248272788,0.055,0
1248272788,0.055,0
1248272788,0.055,0
1248272788,0.055,0
1248272788,0.055,0
1248272788,0.055,0
1248272788,0.055,0
1248272788,0.054,0
1248272788,0.054,0
1248272788,0.054,0
1248272788,0.054,0
1248272788,0.054,0
1248272788,0.054,0
1248272788,0.054,0
1248272788,0.054,0
1248272788,0.054,0
1248272788,0.054,0
1248272788,0.054,0
1248272788,0.054,0
1248272788,0.054,0
1248272788,0.054,0
1248272788,0.054,0
1248272788,0.054,0
1248272788,0.054,0
1248272788,0.054,0
1248272788,0.054,0
1248272788,0.053,0
1248272788,0.053,0
1248272788,0.053,0
1248272788,0.053,0
1248272788,0.053,0
1248272788,0.053,0
1248272788,0.053,0
1248272788,0.053,0
1248272788,0.053,0
1248272788,0.053,0
1248272788,0.053,0
1248272788,0.053,0
1248272788,0.053,0
1248272788,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.053,0
1248272789,0.052,0
1248272789,0.052,0
1248272789,0.052,0
1248272789,0.052,0
1248272789,0.052,0
1248272789,0.052,0
1248272789,0.052,0
1248272789,0.052,0
1248272789,0.052,0
1248272789,0.052,0
1248272789,0.052,0
1248272789,0.052,0
1248272789,0.052,0
1248272789,0.052,0
1248272789,0.052,0
1248272789,0.052,0
1248272789,0.052,0
1248272789,0.052,0
1248272789,0.052,0
1248272789,0.051,0
1248272789,0.051,0
1248272789,0.051,0
1248272789,0.051,0
1248272789,0.051,0
1248272789,0.051,0
1248272789,0.051,0
1248272789,0.051,0
1248272789,0.051,0
1248272789,0.051,0
1248272789,0.051,0
1248272789,0.051,0
1248272789,0.051,0
1248272789,0.051,0
1248272789,0.051,0
1248272789,0.051,0
1248272789,0.051,0
1248272789,0.051,0
1248272789,0.051,0
1248272789,0.051,0
1248272789,0.05,0
1248272789,0.05,0
1248272789,0.05,0
1248272789,0.05,0
1248272789,0.05,0
1248272789,0.05,0
1248272789,0.05,0
1248272789,0.05,0
1248272789,0.05,0
1248272789,0.05,0
1248272789,0.05,0
1248272789,0.05,0
1248272789,0.05,0
1248272790,0.05,0
1248272790,0.05,0
1248272790,0.05,0
1248272790,0.05,0
1248272790,0.05,0
1248272790,0.05,0
1248272790,0.05,0
1248272790,0.05,0
1248272790,0.05,0
1248272790,0.05,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.049,0
1248272790,0.048,0
1248272790,0.048,0
1248272790,0.048,0
1248272790,0.048,0
1248272790,0,0
1248272790,0.048,0
1248272790,0.048,0
1248272790,0.048,0
1248272790,0.048,0
1248272790,0.048,0
1248272790,0.048,0
1248272790,0.048,0
1248272790,0.048,0
1248272790,0.048,0
1248272790,0.048,0
1248272790,0.048,0
1248272790,0.048,0
1248272790,0.048,0
1248272790,0.048,0
1248272790,0.048,0
1248272790,0.047,0
1248272790,0.047,0
1248272790,0.047,0
1248272790,0.047,0
1248272790,0.047,0
1248272790,0.047,0
1248272790,0.047,0
1248272790,0.047,0
1248272790,0.047,0
1248272790,0.047,0
1248272790,0.047,0
1248272790,0.047,0
1248272790,0.047,0
1248272790,0.047,0
1248272790,0.047,0
1248272790,0.047,0
1248272790,0.047,0
1248272790,0.047,0
1248272790,0.047,0
1248272791,0.047,0
1248272791,0.047,0
1248272791,0.047,0
1248272791,0.047,0
1248272791,0.047,0
1248272791,0.047,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.046,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.045,0
1248272791,0.044,0
1248272791,0.044,0
1248272791,0.044,0
1248272791,0.044,0
1248272791,0.044,0
1248272791,0.044,0
1248272791,0.044,0
1248272791,0.044,0
1248272791,0.044,0
1248272791,0.044,0
1248272791,0.044,0
1248272791,0.044,0
1248272791,0.044,0
1248272791,0.044,0
1248272791,0.044,0
1248272791,0.044,0
1248272791,0.044,0
1248272791,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.044,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0,0
1248272792,0,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.043,0
1248272792,0.042,0
1248272792,0.042,0
1248272792,0.042,0
1248272792,0.042,0
1248272792,0.042,0
1248272792,0.042,0
1248272792,0.042,0
1248272792,0.042,0
1248272792,0.042,0
1248272793,0.042,0
1248272793,0.042,0
1248272793,0.042,0
1248272793,0.042,0
1248272793,0.042,0
1248272793,0.042,0
