Time,Subject,Range,Bearing
1248272505,70,2.774,-0.242
1248272505,70,2.791,-0.193
1248272505,36,4.714,0.143
1248272506,70,2.761,-0.22
1248272506,70,2.737,-0.276
1248272506,70,2.611,-0.401
1248272507,36,4.433,-0.324
1248272508,36,4.392,-0.33
1248272508,36,4.473,-0.278
1248272509,36,4.377,-0.322
1248272509,36,4.2,-0.403
1248272511,36,4.138,-0.429
1248272511,36,4.108,-0.416
1248272511,36,4.046,-0.469
1248272511,36,3.99,-0.476
1248272512,36,3.884,-0.535
1248272512,81,1.91,0.49
1248272513,81,1.942,0.455
1248272514,81,1.955,0.355
1248272514,81,1.927,0.356
1248272514,81,1.907,0.361
1248272515,81,1.895,0.373
1248272516,81,1.896,0.279
1248272518,81,1.747,0.372
1248272519,81,1.677,0.472
1248272519,81,1.661,0.481
1248272519,81,1.668,0.476
1248272520,81,1.761,0.352
1248272521,81,1.835,0.22
1248272521,81,1.82,0.241
1248272522,36,3.779,-0.47
1248272522,36,3.886,-0.418
1248272523,36,3.99,-0.369
1248272523,36,4.046,-0.322
1248272523,36,4.104,-0.253
1248272523,36,4.164,-0.206
1248272524,36,4.184,-0.167
1248272524,36,4.164,-0.186
1248272524,36,4.164,-0.185
1248272524,36,4.164,-0.182
1248272524,36,4.171,-0.182
1248272525,36,4.164,-0.172
1248272525,36,4.289,-0.091
1248272525,36,4.289,-0.026
1248272526,36,4.289,-0.038
1248272526,36,4.23,-0.138
1248272526,36,4.226,-0.127
1248272527,36,4.226,-0.103
1248272527,70,2.259,-0.466
1248272527,70,2.363,-0.359
1248272528,70,2.396,-0.315
1248272528,70,2.424,-0.267
1248272528,70,2.417,-0.291
1248272528,70,2.336,-0.38
1248272529,36,4.289,0.04
1248272529,36,4.315,0.041
1248272529,36,4.289,0.058
1248272529,70,2.409,-0.299
1248272529,70,2.438,-0.263
1248272530,70,2.471,-0.206
1248272530,70,2.477,-0.176
1248272530,36,4.104,0.312
1248272531,70,2.515,-0.127
1248272531,70,2.483,-0.149
1248272531,36,4.164,0.264
1248272531,70,2.487,-0.131
1248272531,36,4.109,0.285
1248272532,61,1.308,-0.528
1248272532,70,2.531,-0.037
1248272532,36,3.99,0.368
1248272532,36,3.935,0.405
1248272532,61,1.372,-0.435
1248272532,70,2.52,0.052
1248272532,36,3.842,0.448
1248272532,61,1.353,-0.465
1248272532,36,3.935,0.419
1248272532,36,4.046,0.35
1248272533,36,4.104,0.302
1248272533,36,4.144,0.29
1248272534,70,2.456,-0.208
1248272534,70,2.435,-0.223
1248272534,36,4.085,0.282
1248272535,61,1.326,-0.431
1248272536,61,1.36,-0.336
1248272536,61,1.393,-0.184
1248272536,54,3.658,-0.128
1248272536,61,1.402,-0.184
1248272536,70,2.299,0.337
1248272537,61,1.397,-0.141
1248272537,70,2.261,0.367
1248272537,72,4.527,-0.471
1248272537,70,2.212,0.379
1248272537,27,5.035,-0.321
1248272537,70,2.192,0.382
1248272538,27,4.992,-0.322
1248272538,70,2.173,0.385
1248272538,72,4.465,-0.485
1248272538,61,1.291,-0.147
1248272538,54,3.545,-0.097
1248272538,70,2.153,0.381
1248272539,72,4.393,-0.528
1248272539,27,4.876,-0.377
1248272539,61,1.259,-0.229
1248272539,54,3.509,-0.134
1248272539,70,2.182,0.332
1248272539,61,1.252,-0.199
1248272539,72,4.289,-0.535
1248272539,61,1.227,-0.191
1248272539,54,3.459,-0.136
1248272539,70,2.138,0.351
1248272539,72,4.289,-0.55
1248272539,27,4.742,-0.405
1248272539,61,1.222,-0.228
1248272539,54,3.461,-0.158
1248272539,70,2.154,0.327
1248272540,72,4.501,-0.43
1248272540,27,4.961,-0.282
1248272540,61,1.205,-0.138
1248272540,54,3.473,-0.033
1248272540,70,2.016,0.443
1248272541,72,4.422,-0.454
1248272542,72,4.355,-0.489
1248272542,27,4.794,-0.334
1248272542,61,1.116,-0.164
1248272542,54,3.384,-0.082
1248272542,70,1.978,0.42
1248272542,72,4.343,-0.487
1248272542,27,4.799,-0.331
1248272542,61,1.113,-0.167
1248272542,54,3.378,-0.081
1248272542,70,1.964,0.424
1248272542,72,4.434,-0.393
1248272542,27,4.961,-0.237
1248272542,61,1.107,-0.085
1248272542,54,3.378,0.02
1248272542,70,1.871,0.504
1248272543,72,4.5,-0.38
1248272543,27,4.889,-0.225
1248272543,61,1.111,-0.059
1248272543,54,3.378,0.023
1248272543,70,1.864,0.509
1248272543,27,4.961,-0.194
1248272543,27,4.996,-0.21
1248272543,54,3.386,0.038
1248272543,61,1.112,-0.046
1248272543,54,3.382,0.04
1248272544,61,1.111,-0.024
1248272544,54,3.38,0.061
1248272544,61,1.11,0.007
1248272544,54,3.35,0.098
1248272544,61,1.116,0.094
1248272544,54,3.378,0.169
1248272544,61,1.109,0.116
1248272544,54,3.342,0.194
1248272545,61,1.041,0.369
1248272545,72,4.794,0.223
1248272545,72,4.665,0.326
1248272545,27,4.564,0.464
1248272545,72,4.327,0.488
1248272546,25,1.259,-0.487
1248272546,25,1.306,-0.411
1248272547,25,1.327,-0.322
1248272547,25,1.356,-0.188
1248272547,25,1.36,-0.124
1248272547,25,1.359,-0.045
1248272548,25,1.349,0.069
1248272548,25,1.323,0.157
1248272548,25,1.305,0.219
1248272548,25,1.24,0.34
1248272549,25,1.2,0.41
1248272549,16,3.286,-0.457
1248272549,25,1.135,0.498
1248272549,16,3.444,-0.332
1248272549,16,3.527,-0.254
1248272549,16,3.583,-0.174
1248272550,16,3.635,-0.051
1248272550,90,3.403,-0.459
1248272550,16,3.589,0.146
1248272550,9,1.067,-0.268
1248272550,16,3.545,0.222
1248272551,90,3.589,-0.297
1248272551,9,1.073,-0.189
1248272551,16,3.459,0.301
1248272551,18,4.918,-0.365
1248272551,90,3.729,-0.096
1248272551,16,3.132,0.491
1248272551,18,5.009,-0.293
1248272551,90,3.729,-0.025
1248272551,9,1.043,0.051
1248272552,18,5.14,-0.225
1248272552,18,5.075,-0.218
1248272552,90,3.729,0.048
1248272552,9,1.022,0.145
1248272552,63,5.332,0.243
1248272552,23,3.155,0.409
1248272552,18,5.061,-0.222
1248272552,90,3.729,0.045
1248272552,63,5.283,0.241
1248272552,7,6.72,0.346
1248272552,23,3.155,0.411
1248272552,18,5.062,-0.235
1248272552,90,3.681,0.032
1248272552,32,4.422,0.215
1248272552,63,5.332,0.233
1248272553,18,5.049,-0.242
1248272553,90,3.681,0.027
1248272553,9,0.972,0.139
1248272553,32,4.355,0.21
1248272553,63,5.332,0.227
1248272553,7,6.72,0.33
1248272553,23,3.12,0.402
1248272553,18,4.961,-0.253
1248272553,90,3.635,0.018
1248272553,63,5.332,0.219
1248272553,23,3.12,0.393
1248272553,90,3.681,0.011
1248272553,32,4.355,0.217
1248272553,23,3.12,0.4
1248272553,18,4.961,-0.257
1248272553,90,3.595,0.016
1248272553,32,4.289,0.212
1248272553,63,5.332,0.222
1248272553,7,6.72,0.317
1248272553,23,3.087,0.395
1248272553,18,4.961,-0.272
1248272553,23,3.087,0.389
1248272554,18,5.049,0.006
1248272554,90,3.406,0.279
1248272555,18,5.049,0.09
1248272555,90,3.3,0.356
1248272555,18,4.961,0.199
1248272555,90,3.155,0.46
1248272555,18,4.876,0.262
1248272555,81,1.741,-0.508
1248272555,18,4.819,0.315
1248272556,81,1.812,-0.411
1248272556,18,4.689,0.393
1248272556,18,4.564,0.431
1248272556,81,1.835,-0.363
1248272556,18,4.492,0.471
1248272557,81,1.854,-0.244
1248272557,81,1.811,-0.239
1248272557,81,1.782,-0.25
1248272558,81,1.773,-0.248
1248272558,81,1.735,-0.255
1248272558,81,1.72,-0.28
1248272559,81,1.729,-0.239
1248272559,81,1.678,-0.284
1248272559,81,1.677,-0.261
1248272560,81,1.634,-0.264
1248272560,81,1.614,-0.252
1248272561,81,1.552,-0.301
1248272561,81,1.551,-0.263
1248272562,81,1.434,-0.387
1248272563,81,1.317,-0.476
1248272563,18,4.104,0.461
1248272563,81,1.298,-0.482
1248272563,18,4.065,0.462
1248272564,18,4.164,0.42
1248272564,18,4.233,0.381
1248272564,18,4.217,0.382
1248272564,18,4.212,0.382
1248272564,18,4.309,0.306
1248272565,18,4.289,0.309
1248272565,18,4.289,0.273
1248272566,18,4.312,0.233
1248272566,18,4.322,0.222
1248272566,18,4.305,0.176
1248272567,18,4.355,0.153
1248272567,41,1.957,0.441
1248272567,18,4.309,0.142
1248272567,41,1.948,0.434
1248272567,90,2.588,0.509
1248272567,18,4.34,0.06
1248272567,41,1.963,0.346
1248272567,90,2.665,0.435
1248272568,18,4.355,0.06
1248272568,41,1.953,0.339
1248272568,90,2.672,0.433
1248272568,18,4.289,0.019
1248272568,41,1.935,0.306
1248272568,90,2.667,0.403
1248272568,18,4.268,-0.012
1248272568,41,1.948,0.268
1248272568,90,2.707,0.37
1248272568,18,4.289,-0.016
1248272568,41,1.958,0.259
1248272568,90,2.735,0.362
1248272569,18,4.24,-0.026
1248272569,41,1.895,0.238
1248272569,45,6.139,0.322
1248272569,90,2.688,0.359
1248272569,63,4.164,0.51
1248272569,18,4.184,-0.08
1248272569,18,4.187,-0.102
1248272569,41,1.874,0.152
1248272569,45,6.274,0.252
1248272569,90,2.728,0.288
1248272569,63,4.289,0.44
1248272569,18,4.164,-0.099
1248272569,41,1.847,0.14
1248272569,90,2.692,0.286
1248272569,63,4.289,0.438
1248272569,32,2.635,0.476
1248272570,18,4.046,-0.142
1248272570,90,2.709,0.199
1248272570,41,1.768,-0.039
1248272570,18,3.935,-0.276
1248272570,32,2.709,0.326
1248272571,41,1.702,-0.065
1248272571,32,2.659,0.327
1248272571,18,3.888,-0.285
1248272571,18,3.879,-0.285
1248272571,41,1.657,-0.079
1248272571,45,6.274,0.082
1248272571,90,2.662,0.134
1248272571,63,4.492,0.286
1248272571,32,2.611,0.327
1248272571,18,3.808,-0.323
1248272571,41,1.621,-0.124
1248272571,90,2.659,0.085
1248272571,32,2.611,0.296
1248272572,18,3.729,-0.356
1248272572,41,1.541,-0.188
1248272572,18,3.675,-0.401
1248272572,41,1.507,-0.231
1248272572,45,6.139,-0.019
1248272572,90,2.617,0.03
1248272572,63,4.564,0.187
1248272572,23,2.588,0.464
1248272572,41,1.473,-0.276
1248272572,23,2.611,0.432
1248272573,18,3.556,-0.448
1248272573,41,1.426,-0.306
1248272573,45,6.139,-0.062
1248272573,90,2.583,-0.012
1248272573,63,4.564,0.148
1248272573,32,2.525,0.192
1248272573,5,6.009,0.218
1248272573,23,2.608,0.428
1248272573,18,3.507,-0.466
1248272573,41,1.356,-0.343
1248272573,90,2.552,-0.029
1248272573,32,2.46,0.182
1248272573,23,2.581,0.42
1248272573,23,2.588,0.402
1248272573,41,1.267,-0.414
1248272573,90,2.504,-0.065
1248272573,32,2.425,0.147
1248272573,23,2.588,0.391
1248272574,45,6.009,-0.128
1248272574,90,2.477,-0.089
1248272574,32,2.395,0.132
1248272574,41,1.201,-0.471
1248272574,90,2.459,-0.087
1248272574,32,2.364,0.129
1248272574,23,2.562,0.378
1248272574,41,1.147,-0.504
1248272574,45,5.933,-0.144
1248272574,90,2.433,-0.096
1248272574,32,2.318,0.118
1248272574,23,2.542,0.373
1248272575,41,1.082,-0.536
1248272575,32,2.234,0.12
1248272575,23,2.498,0.381
1248272576,45,5.884,-0.147
1248272576,23,2.453,0.388
1248272576,45,5.765,-0.151
1248272576,90,2.301,-0.103
1248272576,32,2.078,0.108
1248272576,23,2.435,0.374
1248272577,45,5.765,-0.171
1248272577,90,2.257,-0.122
1248272577,32,2.015,0.085
1248272577,23,2.435,0.352
1248272577,90,2.239,-0.11
1248272577,32,1.971,0.093
1248272577,23,2.404,0.358
1248272577,32,1.932,0.097
1248272577,23,2.403,0.357
1248272577,45,5.765,-0.164
1248272577,90,2.203,-0.117
1248272577,32,1.909,0.089
1248272577,23,2.398,0.349
1248272578,45,5.65,-0.174
1248272578,90,2.17,-0.126
1248272578,32,1.865,0.084
1248272578,23,2.395,0.336
1248272578,32,1.835,0.085
1248272578,23,2.395,0.339
1248272578,45,5.65,-0.177
1248272578,90,2.125,-0.131
1248272578,32,1.791,0.069
1248272578,90,2.106,-0.129
1248272578,32,1.76,0.069
1248272579,45,5.54,-0.171
1248272579,90,2.107,-0.127
1248272579,32,1.736,0.068
1248272579,32,1.64,0.051
1248272579,23,2.343,0.287
1248272580,45,5.54,-0.188
1248272580,23,2.336,0.285
1248272581,32,1.505,0.032
1248272581,23,2.318,0.267
1248272581,32,1.459,0.019
1248272581,23,2.299,0.262
1248272581,23,2.299,0.264
1248272581,7,5.54,0.124
1248272581,23,2.283,0.253
1248272582,90,1.867,-0.168
1248272582,23,2.25,0.252
1248272582,90,1.843,-0.165
1248272582,23,2.258,0.246
1248272582,32,1.275,-0.008
1248272582,23,2.246,0.242
1248272582,90,1.808,-0.174
1248272582,23,2.238,0.236
1248272583,90,1.792,-0.175
1248272583,23,2.238,0.234
1248272583,32,1.172,-0.023
1248272583,23,2.232,0.231
1248272583,23,2.229,0.219
1248272584,32,1.075,-0.07
1248272584,23,2.195,0.214
1248272585,23,2.167,0.207
1248272585,23,2.162,0.193
1248272585,23,2.162,0.174
1248272586,23,2.13,-0.153
1248272586,16,2.118,0.486
1248272587,16,2.181,0.412
1248272587,16,2.246,0.344
1248272587,16,2.292,0.291
1248272587,16,2.307,0.23
1248272587,16,2.307,0.161
1248272588,16,2.33,0.125
1248272588,16,2.322,0.089
1248272588,16,2.322,0.07
1248272588,16,2.301,0.067
1248272589,16,2.299,0.067
1248272589,16,2.27,0.066
1248272589,16,2.253,0.066
1248272589,16,2.237,0.07
1248272590,16,2.229,0.071
1248272590,16,2.216,0.068
1248272590,16,2.204,0.054
1248272590,16,2.196,0.073
1248272591,16,2.17,0.075
1248272591,16,2.162,0.077
1248272591,16,2.138,0.072
1248272591,16,2.136,0.074
1248272592,16,2.126,0.074
1248272592,16,2.138,0.095
1248272592,16,2.118,0.077
1248272592,16,2.097,0.077
1248272593,16,2.094,0.077
1248272593,16,2.077,0.077
1248272593,16,2.078,0.076
1248272593,16,2.06,0.075
1248272594,16,2.046,0.077
1248272594,16,2.035,0.077
1248272594,16,2.022,0.078
1248272594,16,2.012,0.078
1248272594,16,2.006,0.08
1248272595,16,1.993,0.08
1248272595,16,1.982,0.083
1248272595,16,1.973,0.089
1248272595,16,1.96,0.105
1248272596,16,1.971,0.131
1248272596,16,1.941,0.169
1248272596,16,1.939,0.172
1248272596,16,1.919,0.174
1248272597,16,1.903,0.176
1248272597,16,1.861,0.244
1248272597,16,1.851,0.257
1248272597,16,1.834,0.258
1248272598,16,1.823,0.261
1248272598,16,1.792,0.301
1248272598,16,1.734,0.375
1248272598,16,1.689,0.424
1248272598,16,1.696,0.426
1248272599,16,1.672,0.434
1248272599,16,1.667,0.433
1248272599,16,1.649,0.433
1248272600,16,1.636,0.437
1248272600,7,4.355,-0.373
1248272600,16,1.565,0.507
1248272600,16,1.561,0.507
1248272601,63,2.684,-0.506
1248272601,7,4.355,-0.372
1248272601,16,1.549,0.511
1248272601,7,4.422,-0.376
1248272601,16,1.551,0.51
1248272601,63,2.694,-0.449
1248272602,63,2.707,-0.442
1248272602,7,4.492,-0.283
1248272602,7,4.422,-0.281
1248272602,63,2.761,-0.362
1248272603,63,2.829,-0.266
1248272603,7,4.576,-0.115
1248272603,23,1.861,-0.557
1248272603,45,4.217,-0.484
1248272603,63,2.834,-0.26
1248272603,63,2.874,-0.199
1248272603,63,2.871,-0.181
1248272604,63,2.9,-0.124
1248272604,63,2.9,-0.067
1248272604,45,4.564,-0.267
1248272605,23,2.018,-0.345
1248272605,23,2.005,-0.351
1248272605,45,4.564,-0.222
1248272606,63,2.788,-0.014
1248272606,63,2.761,-0.037
1248272607,45,4.422,-0.25
1248272607,45,4.422,-0.255
1248272607,45,4.355,-0.261
1248272607,45,4.355,-0.282
1248272608,45,4.226,-0.291
1248272608,63,2.591,-0.072
1248272608,63,2.542,-0.107
1248272609,63,2.533,-0.144
1248272609,63,2.461,-0.236
1248272610,63,2.393,-0.321
1248272610,7,4.112,-0.16
1248272610,7,4.104,-0.159
1248272610,63,2.344,-0.338
1248272611,7,4.104,-0.158
1248272611,7,4.068,-0.16
1248272611,63,2.317,-0.341
1248272611,7,4.081,-0.155
1248272612,63,2.301,-0.336
1248272612,7,4.046,-0.152
1248272612,7,4.046,-0.16
1248272612,63,2.271,-0.347
1248272612,7,3.99,-0.161
1248272612,63,2.268,-0.348
1248272612,7,4.046,-0.158
1248272613,63,2.266,-0.352
1248272613,7,4.029,-0.165
1248272613,63,2.257,-0.351
1248272613,7,4.046,-0.165
1248272613,63,2.239,-0.352
1248272613,7,3.99,-0.162
1248272614,63,2.235,-0.358
1248272614,7,3.99,-0.159
1248272614,7,3.935,-0.162
1248272614,7,3.99,-0.165
1248272615,7,3.941,-0.165
1248272615,63,2.172,-0.36
1248272615,7,3.941,-0.164
1248272615,7,3.935,-0.159
1248272616,7,3.935,-0.16
1248272616,7,3.935,-0.164
1248272616,7,3.935,-0.168
1248272616,63,2.115,-0.377
1248272616,7,3.881,-0.172
1248272617,63,2.1,-0.367
1248272617,63,2.115,-0.361
1248272617,63,2.099,-0.371
1248272618,63,2.085,-0.375
1248272618,63,2.093,-0.371
1248272618,63,2.09,-0.371
1248272618,7,3.829,-0.164
1248272619,7,3.829,-0.158
1248272619,63,2.064,-0.373
1248272619,63,2.059,-0.377
1248272619,63,2.012,-0.398
1248272620,63,2.005,-0.386
1248272620,63,2.012,-0.375
1248272620,63,1.988,-0.392
1248272621,63,1.957,-0.396
1248272621,63,1.919,-0.413
1248272623,16,1.157,0.457
1248272624,16,1.188,0.377
1248272624,16,1.216,0.328
1248272624,16,1.234,0.206
1248272624,16,1.235,0.12
1248272625,16,1.229,0.042
1248272625,16,1.222,-0.054
1248272625,16,1.189,-0.14
1248272625,16,1.158,-0.223
1248272625,16,1.096,-0.362
1248272626,16,1.047,-0.449
1248272626,72,7.113,0.496
1248272626,25,3.18,0.397
1248272627,25,3.284,0.316
1248272627,61,4.226,0.449
1248272627,9,2.109,0.489
1248272628,9,2.215,0.372
1248272628,25,3.262,-0.228
1248272629,61,4.564,-0.094
1248272629,25,2.9,-0.523
1248272629,72,6.76,-0.557
1248272629,61,4.422,-0.228
1248272629,32,2.336,0.324
1248272629,54,6.416,-0.306
1248272630,54,6.274,-0.324
1248272630,61,4.322,-0.276
1248272630,70,5.54,-0.084
1248272630,32,2.318,0.292
1248272630,81,3.054,0.424
1248272630,25,2.871,-0.476
1248272631,25,2.935,-0.421
1248272631,72,7.234,-0.373
1248272631,27,7.834,-0.285
1248272631,70,5.434,0.171
1248272631,25,2.998,-0.315
1248272631,36,6.139,0.495
1248272632,25,3.007,-0.259
1248272632,70,5.234,0.292
1248272632,25,2.968,-0.263
1248272632,72,7.489,-0.215
1248272632,70,5.14,0.289
1248272633,25,2.964,-0.269
1248272633,72,7.424,-0.218
1248272633,27,7.834,-0.127
1248272633,54,6.564,0.054
1248272633,61,4.355,0.104
1248272633,70,5.14,0.285
1248272633,25,2.943,-0.266
1248272633,72,7.424,-0.21
1248272633,61,4.289,0.112
1248272633,70,5.14,0.292
1248272633,70,5.14,0.291
1248272633,72,7.424,-0.211
1248272634,70,5.14,0.296
1248272634,61,4.21,0.104
1248272634,70,5.049,0.294
1248272634,70,4.961,0.302
1248272635,54,6.416,0.058
1248272635,70,5.049,0.288
1248272635,61,4.226,0.117
1248272635,70,5.049,0.296
1248272635,70,4.961,0.298
1248272635,72,7.375,-0.223
1248272635,70,4.961,0.297
1248272635,72,7.234,-0.221
1248272636,72,7.234,-0.215
1248272636,70,4.961,0.309
1248272636,54,6.274,0.061
1248272636,70,4.961,0.299
1248272636,70,4.876,0.307
1248272636,61,4.022,0.117
1248272636,70,4.876,0.308
1248272637,72,7.234,-0.217
1248272637,27,7.623,-0.128
1248272637,70,4.821,0.316
1248272637,25,2.588,-0.338
1248272638,70,4.961,0.237
1248272638,36,5.765,0.503
1248272638,36,5.65,0.495
1248272638,72,7.054,-0.318
1248272638,72,6.859,-0.324
1248272639,36,5.65,0.499
1248272639,61,3.881,-0.035
1248272639,54,6.009,-0.104
1248272639,36,5.884,0.425
1248272640,25,2.289,-0.497
1248272640,36,5.765,0.426
1248272640,32,1.932,0.456
1248272640,54,5.884,-0.239
1248272640,36,6.139,0.3
1248272641,27,6.883,-0.451
1248272641,32,1.953,0.407
1248272641,61,3.635,-0.206
1248272641,32,1.945,0.393
1248272642,32,1.919,0.362
1248272642,36,6.139,0.239
1248272642,32,1.943,0.337
1248272643,61,3.427,-0.285
1248272643,32,1.89,0.319
1248272644,61,3.338,-0.32
1248272644,61,3.19,-0.431
1248272644,81,2.395,0.43
1248272644,9,1.158,-0.369
1248272645,32,1.858,-0.176
1248272645,36,5.434,-0.452
1248272646,32,1.658,-0.457
1248272646,32,1.607,-0.508
1248272647,81,2.387,-0.242
1248272648,81,2.272,-0.253
1248272649,81,2.204,-0.259
1248272649,81,2.19,-0.263
1248272650,81,2.162,-0.261
1248272650,81,2.125,-0.268
1248272650,81,2.112,-0.27
1248272651,81,2.092,-0.268
1248272652,81,2.008,-0.287
1248272654,81,1.871,-0.303
1248272655,81,1.857,-0.219
1248272655,81,1.846,-0.226
1248272655,81,1.836,-0.238
1248272656,81,1.812,-0.242
1248272658,36,5.066,-0.326
1248272658,36,5.049,-0.328
1248272658,36,5.099,-0.326
1248272658,36,5.049,-0.329
1248272658,36,5.049,-0.331
1248272659,36,5.076,-0.327
1248272659,36,5.076,-0.328
1248272659,36,5.089,-0.325
1248272659,36,5.049,-0.329
1248272660,36,5.049,-0.334
1248272660,36,4.961,-0.336
1248272660,36,4.961,-0.339
1248272661,36,5.049,-0.335
1248272661,36,4.961,-0.336
1248272661,36,4.961,-0.343
1248272662,36,4.982,-0.335
1248272662,36,4.961,-0.338
1248272662,36,4.971,-0.338
1248272662,36,4.961,-0.341
1248272663,36,4.967,-0.339
1248272663,36,4.961,-0.341
1248272663,36,4.961,-0.338
1248272663,36,4.897,-0.341
1248272664,36,4.961,-0.338
1248272664,36,4.954,-0.341
1248272664,36,4.876,-0.338
1248272664,36,4.876,-0.341
1248272664,36,4.883,-0.341
1248272665,36,4.881,-0.341
1248272665,36,4.876,-0.342
1248272665,36,4.876,-0.346
1248272665,36,4.876,-0.345
1248272666,36,4.824,-0.346
1248272666,36,4.876,-0.346
1248272666,36,4.876,-0.345
1248272667,36,4.876,-0.344
1248272667,36,4.876,-0.347
1248272667,36,4.811,-0.344
1248272667,36,4.876,-0.34
1248272668,36,4.876,-0.259
1248272668,36,4.961,-0.261
1248272668,36,4.876,-0.264
1248272669,36,4.876,-0.259
1248272669,36,4.876,-0.175
1248272670,36,4.961,-0.17
1248272670,36,4.961,-0.171
1248272670,81,1.335,0.345
1248272670,36,4.961,-0.167
1248272671,36,4.909,-0.166
1248272672,36,4.884,-0.082
1248272673,70,3.226,-0.456
1248272673,36,4.876,-0.015
1248272674,36,4.876,-0.014
1248272674,70,3.3,-0.381
1248272674,36,4.794,0.077
1248272675,36,4.794,0.099
1248272675,70,3.269,-0.361
1248272675,36,4.794,0.095
1248272676,36,4.714,0.146
1248272676,54,4.164,-0.552
1248272676,70,3.258,-0.291
1248272676,36,4.619,0.174
1248272677,54,4.174,-0.551
1248272677,70,3.222,-0.284
1248272677,36,4.638,0.194
1248272677,54,4.179,-0.534
1248272677,70,3.19,-0.278
1248272678,54,4.226,-0.519
1248272678,70,3.211,-0.256
1248272678,36,4.492,0.225
1248272678,54,4.104,-0.538
1248272678,70,3.157,-0.263
1248272679,54,4.104,-0.518
1248272679,70,3.09,-0.251
1248272679,36,4.355,0.244
1248272680,54,4.046,-0.535
1248272680,36,4.289,0.238
1248272680,54,4.046,-0.534
1248272680,70,2.998,-0.264
1248272680,36,4.249,0.24
1248272681,54,4.01,-0.536
1248272681,70,2.995,-0.263
1248272681,36,4.283,0.246
1248272681,54,3.99,-0.54
1248272681,70,2.965,-0.264
1248272681,36,4.226,0.254
1248272682,36,4.173,0.243
1248272682,70,2.908,-0.274
1248272682,70,2.86,-0.279
1248272682,36,4.104,0.246
1248272683,36,4.104,0.247
1248272684,70,2.783,-0.285
1248272684,36,4.046,0.253
1248272684,36,4.046,0.246
1248272684,36,3.993,0.254
1248272684,70,2.739,-0.287
1248272684,36,3.99,0.255
1248272685,70,2.723,-0.29
1248272685,36,3.943,0.26
1248272686,70,2.644,-0.293
1248272686,36,3.893,0.26
1248272687,36,3.855,0.263
1248272687,36,3.855,0.263
1248272687,70,2.619,-0.253
1248272687,36,3.793,0.314
1248272687,36,3.739,0.33
1248272688,54,3.779,-0.505
1248272688,36,3.681,0.355
1248272688,36,3.607,0.373
1248272689,36,3.583,0.384
1248272689,70,2.528,-0.186
1248272689,36,3.549,0.399
1248272689,70,2.505,-0.192
1248272689,36,3.531,0.396
1248272690,36,3.513,0.402
1248272690,36,3.501,0.408
1248272690,36,3.493,0.405
1248272690,70,2.45,-0.187
1248272690,36,3.461,0.412
1248272691,36,3.441,0.422
1248272691,36,3.402,0.429
1248272691,36,3.378,0.429
1248272692,70,2.341,-0.174
1248272692,36,3.302,0.446
1248272692,54,3.589,-0.456
1248272692,36,3.269,0.456
1248272692,36,3.269,0.455
1248272692,70,2.292,-0.165
1248272692,36,3.235,0.462
1248272693,36,3.237,0.458
1248272693,54,3.501,-0.465
1248272693,70,2.262,-0.185
1248272693,54,3.489,-0.467
1248272693,70,2.236,-0.165
1248272693,36,3.172,0.466
1248272694,36,3.12,0.489
1248272695,70,2.135,-0.144
1248272695,36,3.022,0.507
1248272695,70,2.105,-0.136
1248272695,54,3.384,-0.452
1248272695,70,2.098,-0.129
1248272696,70,2.058,-0.132
1248272696,70,2.04,-0.126
1248272696,54,3.326,-0.436
1248272696,70,2.023,-0.125
1248272696,54,3.307,-0.449
1248272696,70,2.005,-0.136
1248272697,54,3.272,-0.461
1248272697,54,3.238,-0.471
1248272697,70,1.957,-0.157
1248272697,54,3.242,-0.47
1248272697,70,1.947,-0.153
1248272697,54,3.227,-0.47
1248272697,70,1.926,-0.152
1248272698,54,3.212,-0.455
1248272698,70,1.907,-0.141
1248272698,54,3.206,-0.439
1248272698,70,1.877,-0.105
1248272699,54,3.206,-0.427
1248272699,54,3.202,-0.421
1248272699,27,4.638,-0.56
1248272699,54,3.2,-0.42
1248272700,27,4.961,-0.406
1248272700,70,1.768,0.032
1248272700,72,4.807,-0.399
1248272700,27,5.14,-0.246
1248272700,54,3.4,-0.113
1248272700,70,1.711,0.2
1248272701,72,5.049,-0.283
1248272701,61,1.313,-0.496
1248272701,72,5.117,-0.202
1248272701,27,5.332,-0.052
1248272701,54,3.391,0.08
1248272701,70,1.601,0.381
1248272701,61,1.352,-0.409
1248272701,72,5.207,-0.12
1248272701,27,5.332,0.025
1248272701,54,3.362,0.154
1248272701,70,1.536,0.46
1248272701,61,1.379,-0.321
1248272701,72,5.234,-0.047
1248272701,54,3.3,0.229
1248272702,61,1.34,-0.386
1248272702,72,5.177,-0.121
1248272702,27,5.234,0.03
1248272702,54,3.338,0.163
1248272702,70,1.491,0.495
1248272702,61,1.248,-0.515
1248272702,72,5.049,-0.233
1248272702,27,5.234,-0.086
1248272702,54,3.351,0.049
1248272702,70,1.558,0.38
1248272702,72,4.89,-0.304
1248272702,27,5.14,-0.152
1248272702,70,1.591,0.323
1248272702,72,4.794,-0.383
1248272702,27,5.057,-0.229
1248272702,54,3.3,-0.091
1248272702,70,1.608,0.241
1248272703,72,4.588,-0.46
1248272703,27,4.961,-0.308
1248272703,54,3.262,-0.16
1248272703,70,1.616,0.183
1248272703,72,4.451,-0.517
1248272703,27,4.867,-0.365
1248272703,54,3.196,-0.223
1248272703,70,1.619,0.125
