Time,Subject,Range,Bearing
1248272666,25,2.44,0.142
1248272666,72,6.601,0.27
1248272666,25,2.408,0.146
1248272666,72,6.554,0.267
1248272667,72,6.554,0.274
1248272667,72,6.571,0.273
1248272667,72,6.404,0.332
1248272667,25,2.283,0.277
1248272668,25,2.219,0.358
1248272668,25,2.115,0.467
1248272670,16,1.254,-0.493
1248272670,16,1.294,-0.421
1248272671,16,1.322,-0.358
1248272671,16,1.348,-0.222
1248272671,16,1.35,-0.141
1248272671,16,1.353,-0.065
1248272672,16,1.351,0.033
1248272672,16,1.326,0.116
1248272672,16,1.29,0.214
1248272672,16,1.238,0.328
1248272673,16,1.185,0.424
1248272673,16,1.142,0.495
1248272673,63,2.892,-0.336
1248272673,63,2.926,-0.275
1248272674,45,4.772,-0.239
1248272674,63,3.003,-0.116
1248272674,63,2.998,-0.07
1248272674,45,4.772,-0.147
1248272675,63,2.981,0.012
1248272675,45,4.854,-0.077
1248272675,63,2.974,0.05
1248272675,45,4.854,-0.075
1248272675,63,2.955,0.054
1248272675,7,4.334,0.272
1248272675,45,4.797,-0.074
1248272675,63,2.916,0.056
1248272675,7,4.334,0.273
1248272676,7,4.301,0.274
1248272676,7,4.269,0.273
1248272676,7,4.237,0.279
1248272676,7,4.269,0.277
1248272676,45,4.713,-0.078
1248272676,7,4.205,0.285
1248272677,7,4.205,0.286
1248272677,45,4.688,-0.079
1248272677,7,4.205,0.276
1248272677,45,4.625,-0.08
1248272677,7,4.188,0.288
1248272677,45,4.675,-0.08
1248272677,7,4.168,0.28
1248272678,7,4.144,0.287
1248272678,45,4.617,-0.08
1248272678,63,2.755,0.042
1248272678,45,4.644,-0.078
1248272679,63,2.745,0.054
1248272679,63,2.706,0.061
1248272679,7,4.027,0.297
1248272679,7,4.027,0.284
1248272679,63,2.665,0.057
1248272680,7,4.027,0.299
1248272680,45,4.529,-0.081
1248272680,63,2.64,0.061
1248272680,7,3.971,0.304
1248272680,45,4.494,-0.082
1248272680,63,2.634,0.061
1248272680,7,3.971,0.303
1248272680,45,4.471,-0.083
1248272680,63,2.611,0.06
1248272680,7,3.971,0.292
1248272681,45,4.462,-0.084
1248272681,63,2.591,0.061
1248272681,7,3.971,0.292
1248272681,45,4.427,-0.083
1248272681,7,3.916,0.304
1248272681,45,4.454,-0.084
1248272681,63,2.565,0.059
1248272681,7,3.916,0.309
1248272682,7,3.916,0.295
1248272682,7,3.916,0.304
1248272682,45,4.372,-0.081
1248272682,63,2.506,0.068
1248272682,7,3.835,0.309
1248272683,63,2.5,0.063
1248272683,45,4.338,-0.084
1248272683,63,2.475,0.063
1248272684,63,2.431,0.07
1248272684,63,2.404,0.099
1248272684,45,4.269,0.024
1248272684,63,2.38,0.168
1248272684,63,2.286,0.289
1248272685,63,2.166,0.442
1248272685,90,1.107,-0.381
1248272685,5,1.642,-0.249
1248272685,90,1.129,-0.3
1248272685,18,2.921,-0.227
1248272685,5,1.663,-0.16
1248272686,90,1.142,-0.182
1248272686,18,2.988,-0.107
1248272686,5,1.673,-0.036
1248272686,90,1.151,-0.126
1248272686,5,1.645,0.032
1248272686,90,1.135,0.006
1248272686,18,2.98,0.09
1248272686,5,1.605,0.17
1248272686,5,1.57,0.257
1248272686,5,1.494,0.381
1248272687,23,1.323,-0.468
1248272687,23,1.37,-0.363
1248272688,23,1.407,-0.242
1248272688,23,1.415,-0.196
1248272688,23,1.414,-0.098
1248272689,23,1.399,-0.042
1248272689,23,1.365,0.053
1248272690,23,1.325,0.075
1248272690,23,1.304,0.043
1248272691,23,1.29,0.023
1248272691,23,1.273,0.002
1248272691,23,1.27,-0.028
1248272691,23,1.263,-0.023
1248272692,23,1.234,-0.056
1248272692,23,1.227,-0.07
1248272693,23,1.209,-0.095
1248272693,23,1.209,-0.109
1248272693,23,1.167,-0.168
1248272694,23,1.16,-0.172
1248272694,23,1.159,-0.178
1248272694,23,1.128,-0.217
1248272695,23,1.12,-0.236
1248272695,23,1.107,-0.263
1248272695,23,1.09,-0.298
1248272696,23,1.085,-0.307
1248272697,23,1.115,-0.07
1248272697,23,1.115,0.066
1248272698,14,3.036,-0.159
1248272698,23,1.093,0.21
1248272698,14,3.044,-0.125
1248272698,14,3.047,-0.111
1248272698,36,5.993,0.068
1248272699,14,3.044,-0.102
1248272699,70,4.617,-0.26
1248272699,81,2.269,0.321
1248272699,14,3.052,-0.115
1248272699,81,2.255,0.321
1248272700,36,5.993,0.074
1248272700,14,3.039,-0.107
1248272700,81,2.215,0.362
1248272700,61,3.529,-0.385
1248272701,81,2.019,0.519
1248272701,9,1.494,-0.361
1248272701,61,3.723,-0.119
1248272702,72,6.821,-0.331
1248272702,9,1.515,-0.194
1248272702,70,4.617,0.155
1248272702,14,2.951,0.272
1248272702,14,2.951,0.271
1248272702,70,4.542,0.149
1248272702,14,2.964,0.266
1248272702,9,1.509,-0.194
1248272702,14,2.961,0.266
1248272703,61,3.696,-0.17
1248272703,9,1.455,-0.335
1248272703,61,3.625,-0.242
1248272703,14,3.044,0.151
1248272704,61,3.669,-0.124
1248272704,61,3.665,-0.053
1248272704,9,1.474,-0.08
1248272704,61,3.696,0.054
1248272704,9,1.49,-0.032
1248272704,25,2.693,-0.314
1248272704,61,3.599,0.167
1248272705,25,2.727,-0.24
1248272705,61,3.529,0.242
1248272705,72,7.051,0.048
1248272705,61,3.51,0.286
1248272705,32,1.389,-0.271
1248272705,61,3.403,0.351
1248272705,72,7.081,0.142
1248272705,61,3.364,0.385
1248272706,25,2.738,-0.063
1248272706,61,3.287,0.436
1248272706,72,6.939,0.214
1248272706,61,3.196,0.464
1248272706,9,1.281,0.362
1248272706,9,1.296,0.33
1248272707,32,1.27,-0.181
1248272707,25,2.674,-0.032
1248272707,9,1.239,0.367
1248272707,61,3.138,0.471
1248272707,32,1.225,-0.188
1248272707,25,2.646,-0.033
1248272707,9,1.233,0.345
1248272707,32,1.19,-0.228
1248272707,25,2.621,-0.082
1248272707,72,6.877,0.16
1248272707,9,1.201,0.354
1248272708,32,1.145,-0.315
1248272708,25,2.586,-0.166
1248272708,72,6.877,0.078
1248272708,9,1.202,0.269
1248272708,61,3.25,0.341
1248272708,32,1.1,-0.404
1248272708,25,2.54,-0.245
1248272708,72,6.946,0.004
1248272708,9,1.216,0.184
1248272708,61,3.349,0.273
1248272708,25,2.42,-0.374
1248272708,9,1.231,0.067
1248272708,61,3.398,0.151
1248272708,25,2.35,-0.446
1248272708,9,1.215,0.012
1248272708,61,3.439,0.078
1248272709,25,2.231,-0.544
1248272709,72,6.554,-0.286
1248272709,9,1.209,-0.089
1248272709,61,3.437,-0.014
1248272709,27,6.877,-0.246
1248272709,14,3.076,0.288
1248272709,23,1.139,0.515
1248272709,9,1.133,-0.268
1248272710,61,3.217,-0.257
1248272710,23,1.196,0.402
1248272710,23,1.216,0.351
1248272710,23,1.222,0.314
1248272710,14,3.178,0.024
1248272711,23,1.217,0.305
1248272711,61,3.059,-0.355
1248272711,23,1.219,0.303
1248272711,23,1.216,0.295
1248272712,61,3.016,-0.359
1248272712,14,3.147,0.041
1248272712,23,1.205,0.299
1248272712,23,1.207,0.296
1248272712,61,2.955,-0.365
1248272712,54,5.028,-0.344
1248272712,70,4.027,-0.075
1248272712,14,3.143,0.052
1248272712,23,1.199,0.287
1248272713,61,2.931,-0.371
1248272713,54,5.028,-0.349
1248272713,14,3.147,0.052
1248272713,23,1.206,0.284
1248272713,61,2.923,-0.373
1248272713,54,5.028,-0.351
1248272713,70,3.971,-0.082
1248272713,14,3.133,0.055
1248272713,23,1.195,0.272
1248272713,61,2.934,-0.366
1248272713,14,3.143,0.055
1248272713,23,1.196,0.261
1248272713,61,2.899,-0.379
1248272713,54,5.028,-0.354
1248272713,14,3.143,0.057
1248272713,23,1.209,0.253
1248272714,61,2.896,-0.377
1248272714,54,5.028,-0.354
1248272714,14,3.161,0.062
1248272714,23,1.215,0.251
1248272714,61,2.87,-0.38
1248272714,54,4.939,-0.354
1248272714,70,3.964,-0.088
1248272714,14,3.164,0.065
1248272714,23,1.223,0.24
1248272714,54,4.939,-0.357
1248272714,23,1.226,0.225
1248272714,14,3.193,0.071
1248272714,23,1.239,0.225
1248272715,61,2.857,-0.376
1248272715,54,4.939,-0.353
1248272715,70,3.971,-0.078
1248272715,14,3.186,0.077
1248272715,23,1.247,0.225
1248272715,54,4.939,-0.355
1248272715,23,1.256,0.213
1248272715,23,1.259,0.2
1248272715,70,3.916,-0.09
1248272715,23,1.271,0.196
1248272716,23,1.279,0.187
1248272716,61,2.84,-0.378
1248272716,54,4.939,-0.353
1248272716,23,1.283,0.18
1248272716,36,5.028,0.285
1248272716,54,4.854,-0.358
1248272716,36,5.039,0.281
1248272717,54,4.871,-0.361
1248272717,36,5.039,0.272
1248272717,27,5.747,-0.55
1248272717,61,2.803,-0.389
1248272717,54,4.897,-0.361
1248272717,70,3.863,-0.093
1248272717,23,1.316,0.139
1248272717,36,5.028,0.277
1248272717,54,4.854,-0.363
1248272717,36,5.028,0.279
1248272717,54,4.854,-0.36
1248272717,23,1.316,0.124
1248272718,61,2.789,-0.39
1248272718,36,5.028,0.279
1248272718,70,3.863,-0.082
1248272718,36,5.028,0.28
1248272718,23,1.351,-0.015
1248272719,23,1.323,-0.154
1248272719,81,1.602,0.468
1248272719,81,1.649,0.391
1248272719,81,1.7,0.281
1248272719,81,1.716,0.195
1248272720,81,1.729,0.129
1248272720,81,1.73,0.04
1248272720,81,1.722,-0.064
1248272720,81,1.683,-0.161
1248272721,81,1.643,-0.248
1248272721,81,1.602,-0.323
1248272721,81,1.485,-0.473
1248272722,81,1.425,-0.529
1248272722,81,1.43,-0.532
1248272727,81,1.281,-0.331
1248272728,81,1.307,-0.142
1248272728,81,1.306,-0.065
1248272728,81,1.304,0.007
1248272728,81,1.285,0.101
1248272729,81,1.251,0.21
1248272729,81,1.216,0.287
1248272729,81,1.183,0.36
1248272729,81,1.142,0.436
1248272729,36,4.772,0.028
1248272730,81,1.089,0.474
1248272730,36,4.772,0.055
1248272730,36,4.772,0.066
1248272730,36,4.766,0.074
1248272731,36,4.693,0.083
1248272731,70,3.305,-0.374
1248272731,14,3.665,-0.068
1248272731,36,4.683,0.079
1248272731,14,3.665,-0.075
1248272731,36,4.693,0.071
1248272732,36,4.617,0.086
1248272732,36,4.6,0.09
1248272732,36,4.595,0.082
1248272733,70,3.25,-0.34
1248272733,14,3.618,-0.017
1248272733,36,4.542,0.136
1248272733,23,1.602,-0.529
1248272733,70,3.267,-0.282
1248272733,70,3.325,-0.239
1248272733,14,3.612,0.089
1248272733,36,4.401,0.239
1248272733,61,2.384,-0.549
1248272733,23,1.701,-0.395
1248272733,70,3.336,-0.16
1248272733,14,3.573,0.161
1248272733,36,4.269,0.309
1248272734,61,2.415,-0.508
1248272734,23,1.723,-0.348
1248272734,70,3.353,-0.114
1248272734,61,2.45,-0.479
1248272734,23,1.741,-0.311
1248272734,70,3.342,-0.079
1248272734,14,3.495,0.244
1248272734,36,4.156,0.388
1248272734,72,5.456,-0.542
1248272734,61,2.473,-0.433
1248272734,23,1.761,-0.258
1248272734,70,3.33,-0.036
1248272734,14,3.434,0.289
1248272734,36,4.027,0.437
1248272734,72,5.435,-0.538
1248272734,61,2.479,-0.427
1248272734,23,1.764,-0.247
1248272734,70,3.292,-0.029
1248272735,72,5.521,-0.538
1248272735,61,2.463,-0.438
1248272735,23,1.765,-0.252
1248272735,70,3.291,-0.044
1248272735,72,5.426,-0.545
1248272735,61,2.449,-0.436
1248272735,54,4.617,-0.277
1248272735,23,1.753,-0.244
1248272735,70,3.275,-0.035
1248272735,14,3.403,0.295
1248272735,72,5.494,-0.541
1248272735,61,2.42,-0.436
1248272735,54,4.617,-0.275
1248272735,23,1.751,-0.239
1248272735,70,3.241,-0.034
1248272735,14,3.372,0.297
1248272735,72,5.414,-0.543
1248272735,61,2.407,-0.447
1248272735,23,1.749,-0.236
1248272735,70,3.244,-0.035
1248272735,14,3.403,0.293
1248272736,72,5.414,-0.55
1248272736,54,4.471,-0.287
1248272736,70,3.254,-0.028
1248272736,14,3.403,0.299
1248272736,72,5.414,-0.548
1248272736,61,2.37,-0.451
1248272736,23,1.742,-0.225
1248272736,70,3.215,-0.033
1248272736,14,3.357,0.3
1248272736,72,5.394,-0.551
1248272736,61,2.346,-0.457
1248272736,54,4.488,-0.286
1248272736,23,1.733,-0.224
1248272736,70,3.193,-0.037
1248272736,14,3.334,0.299
1248272736,72,5.414,-0.553
1248272736,61,2.326,-0.464
1248272736,23,1.726,-0.224
1248272736,70,3.178,-0.042
1248272737,72,5.312,-0.553
1248272737,61,2.309,-0.466
1248272737,23,1.725,-0.216
1248272737,70,3.147,-0.039
1248272737,61,2.307,-0.466
1248272737,36,3.863,0.45
1248272737,61,2.289,-0.471
1248272737,27,5.747,-0.443
1248272737,54,4.401,-0.299
1248272737,23,1.725,-0.208
1248272737,70,3.131,-0.04
1248272737,14,3.294,0.299
1248272737,36,3.863,0.45
1248272737,61,2.273,-0.476
1248272737,54,4.424,-0.305
1248272737,23,1.723,-0.218
1248272737,70,3.117,-0.046
1248272737,14,3.306,0.287
1248272737,36,3.863,0.447
1248272738,61,2.273,-0.476
1248272738,54,4.401,-0.3
1248272738,23,1.727,-0.21
1248272738,70,3.142,-0.044
1248272738,14,3.325,0.295
1248272738,61,2.283,-0.469
1248272738,23,1.733,-0.207
1248272738,70,3.143,-0.043
1248272738,61,2.235,-0.487
1248272738,54,4.401,-0.306
1248272738,23,1.724,-0.206
1248272738,70,3.09,-0.049
1248272738,14,3.306,0.285
1248272738,23,1.736,-0.197
1248272738,61,2.222,-0.49
1248272738,27,5.632,-0.457
1248272738,54,4.361,-0.306
1248272738,23,1.728,-0.197
1248272738,70,3.081,-0.049
1248272738,14,3.287,0.289
1248272739,61,2.193,-0.495
1248272739,27,5.747,-0.452
1248272739,54,4.381,-0.308
1248272739,23,1.724,-0.193
1248272739,70,3.049,-0.05
1248272739,14,3.312,0.287
1248272739,36,3.811,0.45
1248272739,54,4.334,-0.307
1248272739,36,3.811,0.451
1248272739,70,3.026,-0.046
1248272739,61,2.162,-0.495
1248272739,27,5.632,-0.458
1248272739,54,4.278,-0.307
1248272739,23,1.722,-0.172
1248272739,70,3.002,-0.047
1248272739,14,3.312,0.288
1248272739,36,3.761,0.463
1248272740,54,4.297,-0.309
1248272740,36,3.712,0.468
1248272740,23,1.723,-0.167
1248272740,14,3.309,0.285
1248272740,54,4.269,-0.308
1248272740,36,3.712,0.465
1248272740,23,1.729,-0.146
1248272741,23,1.713,-0.159
1248272741,36,3.665,0.465
1248272741,61,2.038,-0.529
1248272741,27,5.521,-0.471
1248272741,54,4.182,-0.314
1248272741,23,1.711,-0.155
1248272741,70,2.87,-0.048
1248272741,14,3.287,0.279
1248272741,36,3.665,0.464
1248272741,70,2.835,-0.117
1248272742,36,3.712,0.394
1248272742,23,1.684,-0.238
1248272742,36,3.712,0.396
1248272742,70,2.766,-0.135
1248272742,14,3.357,0.189
1248272743,70,2.711,-0.21
1248272743,36,3.743,0.33
1248272743,70,2.693,-0.225
1248272743,36,3.747,0.332
1248272743,14,3.403,0.108
1248272744,70,2.592,-0.286
1248272744,36,3.752,0.273
1248272744,14,3.364,-0.003
1248272744,36,3.767,0.231
1248272744,23,1.584,-0.42
1248272744,36,3.764,0.211
1248272745,14,3.379,-0.031
1248272745,36,3.768,0.21
1248272745,14,3.348,-0.049
1248272745,36,3.721,0.201
1248272745,14,3.33,-0.059
1248272745,36,3.726,0.192
1248272745,14,3.325,-0.077
1248272745,36,3.718,0.18
1248272746,70,2.403,-0.411
1248272746,36,3.712,0.175
1248272746,14,3.287,-0.096
1248272746,36,3.712,0.16
1248272746,70,2.366,-0.406
1248272746,36,3.69,0.175
1248272746,36,3.712,0.172
1248272747,36,3.626,0.183
1248272747,36,3.605,0.185
1248272747,36,3.577,0.191
1248272748,36,3.569,0.185
1248272748,14,3.082,-0.129
1248272748,36,3.531,0.192
1248272749,36,3.48,0.21
1248272749,23,1.488,-0.396
1248272749,36,3.486,0.199
1248272749,70,2.154,-0.432
1248272749,23,1.479,-0.413
1248272749,14,3.03,-0.141
1248272749,36,3.454,0.204
1248272749,23,1.481,-0.393
1248272750,36,3.422,0.204
1248272750,36,3.415,0.205
1248272750,36,3.368,0.211
1248272750,36,3.378,0.214
1248272751,23,1.454,-0.36
1248272751,36,3.327,0.225
1248272751,36,3.364,0.211
1248272751,36,3.309,0.23
1248272751,36,3.287,0.227
1248272752,14,2.863,-0.18
1248272752,36,3.253,0.236
1248272752,23,1.425,-0.328
1248272752,36,3.231,0.238
1248272752,23,1.421,-0.321
1248272752,36,3.225,0.241
1248272752,14,2.808,-0.21
1248272752,36,3.189,0.238
1248272753,23,1.404,-0.309
1248272753,36,3.184,0.244
1248272753,70,1.889,-0.472
1248272753,23,1.399,-0.296
1248272753,14,2.781,-0.196
1248272753,36,3.152,0.257
1248272753,70,1.882,-0.47
1248272753,23,1.39,-0.293
1248272753,70,1.86,-0.473
1248272753,23,1.382,-0.292
1248272753,14,2.704,-0.207
1248272753,36,3.109,0.261
1248272754,36,3.109,0.259
1248272754,23,1.368,-0.266
1248272754,36,3.087,0.256
1248272754,70,1.832,-0.46
1248272754,36,3.049,0.275
1248272754,23,1.359,-0.236
1248272755,70,1.788,-0.476
1248272755,23,1.344,-0.252
1248272755,36,3.017,0.277
1248272755,23,1.338,-0.254
1248272755,36,3.022,0.268
1248272755,70,1.759,-0.49
1248272755,36,2.998,0.269
1248272755,70,1.741,-0.49
1248272755,23,1.335,-0.236
1248272755,36,2.987,0.281
1248272756,70,1.737,-0.479
1248272756,23,1.334,-0.221
1248272756,36,2.954,0.29
1248272756,70,1.711,-0.491
1248272756,23,1.322,-0.222
1248272756,36,2.938,0.286
1248272756,36,2.92,0.284
1248272756,23,1.312,-0.227
1248272756,36,2.906,0.287
1248272757,70,1.649,-0.502
1248272757,23,1.3,-0.199
1248272757,36,2.859,0.303
1248272757,70,1.637,-0.505
1248272757,14,2.517,-0.296
1248272757,23,1.294,-0.196
1248272757,36,2.842,0.305
1248272757,70,1.657,-0.486
1248272757,23,1.298,-0.18
1248272757,36,2.835,0.308
1248272758,70,1.608,-0.507
1248272758,14,2.482,-0.314
1248272758,23,1.285,-0.191
1248272758,70,1.591,-0.518
1248272758,14,2.476,-0.322
1248272758,36,2.792,0.31
1248272758,36,2.868,0.158
1248272759,36,2.896,0.079
1248272759,36,2.892,-0.037
1248272759,36,2.835,-0.115
1248272760,36,2.753,-0.273
1248272760,36,2.635,-0.375
1248272760,36,2.525,-0.45
1248272761,36,2.392,-0.543
1248272777,81,1.412,0.518
1248272777,81,1.443,0.454
1248272778,81,1.477,0.385
1248272778,81,1.525,0.262
1248272778,81,1.549,0.187
1248272778,81,1.546,0.113
1248272779,81,1.553,0.009
1248272779,32,2.704,0.171
1248272779,81,1.532,0.003
1248272779,81,1.527,0.068
1248272779,81,1.497,0.158
1248272780,81,1.452,0.262
1248272780,81,1.41,0.34
1248272780,81,1.361,0.422
1248272781,18,4.854,0.355
1248272781,18,4.617,0.433
1248272798,18,3.863,0.424
1248272798,18,3.811,0.43
1248272799,18,3.811,0.427
1248272799,18,3.761,0.435
1248272800,18,3.863,0.358
1248272800,18,3.855,0.358
1248272800,18,3.863,0.36
1248272800,18,3.811,0.361
1248272801,18,3.789,0.36
1248272801,18,3.863,0.284
1248272802,18,3.863,0.284
1248272802,18,3.811,0.285
1248272803,18,3.837,0.213
1248272803,18,3.823,0.203
1248272803,18,3.819,0.207
1248272803,18,3.815,0.208
1248272804,18,3.811,0.215
1248272804,18,3.797,0.124
1248272804,7,6.404,0.461
1248272804,63,4.779,0.499
1248272804,18,3.77,0.124
1248272804,7,6.404,0.463
1248272804,63,4.772,0.502
1248272805,18,3.761,0.121
1248272805,7,6.404,0.463
1248272805,63,4.789,0.499
1248272805,18,3.712,0.123
1248272805,18,3.716,0.122
1248272805,63,4.743,0.505
1248272805,18,3.712,0.068
1248272806,18,3.74,0.049
1248272806,63,4.939,0.425
1248272806,18,3.712,0.042
1248272806,7,6.554,0.387
1248272806,63,4.891,0.426
1248272806,18,3.691,0.039
1248272806,7,6.554,0.382
1248272806,63,4.862,0.425
1248272806,18,3.659,0.038
1248272806,7,6.554,0.387
1248272806,63,4.854,0.422
1248272807,18,3.652,0.04
1248272807,63,4.854,0.428
1248272807,18,3.651,0.045
1248272807,7,6.404,0.396
1248272807,63,4.802,0.431
1248272807,18,3.608,-0.004
1248272807,90,3.016,0.519
1248272807,18,3.612,-0.034
1248272807,63,4.939,0.354
1248272808,18,3.594,-0.043
1248272808,63,4.939,0.353
1248272808,18,3.584,-0.044
1248272808,7,6.632,0.307
1248272808,63,4.939,0.348
1248272808,90,3.044,0.495
1248272808,18,3.561,-0.046
1248272808,45,6.261,0.078
1248272808,7,6.554,0.308
1248272808,63,4.903,0.348
1248272808,90,3.019,0.492
1248272809,18,3.537,-0.121
1248272809,45,6.261,-0.001
1248272809,7,6.712,0.233
1248272809,63,5.028,0.275
1248272809,18,3.508,-0.126
1248272809,45,6.261,-0.004
1248272809,63,5.028,0.274
1248272809,18,3.453,-0.127
1248272809,45,6.261,-0.003
1248272809,7,6.554,0.225
1248272809,63,4.976,0.273
1248272809,90,3.057,0.423
1248272809,18,3.486,-0.127
1248272809,63,4.939,0.27
1248272809,18,3.433,-0.131
1248272809,63,4.939,0.273
1248272810,18,3.444,-0.129
1248272810,45,6.124,-0.005
1248272810,63,4.939,0.274
1248272810,18,3.364,-0.19
1248272810,63,4.939,0.22
1248272810,18,3.347,-0.219
1248272810,7,6.712,0.144
1248272810,63,5.028,0.192
1248272810,18,3.327,-0.224
1248272810,7,6.616,0.143
1248272810,63,5.021,0.188
1248272810,90,3.078,0.344
1248272811,18,3.327,-0.224
1248272811,7,6.712,0.137
1248272811,63,4.966,0.189
1248272811,90,3.078,0.344
1248272811,18,3.291,-0.225
1248272811,63,4.939,0.191
1248272811,90,3.044,0.347
1248272811,18,3.254,-0.228
1248272811,63,4.939,0.189
1248272811,90,3.044,0.344
1248272811,18,3.291,-0.228
1248272811,90,3.044,0.349
1248272812,90,3.012,0.312
1248272812,63,4.946,0.095
1248272812,90,3.079,0.258
1248272812,63,4.939,0.094
1248272812,90,3.055,0.256
1248272812,63,4.939,0.09
1248272812,90,3.05,0.256
1248272813,7,6.712,0.048
1248272813,90,3.031,0.258
1248272813,63,4.863,0.091
1248272813,90,3.012,0.255
1248272813,90,3.015,0.254
1248272813,63,4.854,0.091
1248272813,90,2.986,0.257
1248272813,90,3.012,0.244
1248272814,90,3.022,0.178
1248272814,90,3.01,0.181
1248272814,7,6.554,-0.038
1248272814,90,3.001,0.178
1248272814,63,4.804,0.007
1248272814,90,2.986,0.178
1248272815,63,4.788,0.005
1248272815,90,2.954,0.175
1248272815,7,6.404,-0.046
1248272815,90,2.938,0.176
1248272815,63,4.766,-0.081
1248272815,16,4.027,0.469
1248272815,63,4.693,-0.084
1248272815,16,4.027,0.467
1248272816,63,4.732,-0.089
1248272816,16,4.038,0.472
1248272816,7,6.261,-0.14
1248272816,16,3.978,0.471
1248272816,7,6.332,-0.141
1248272816,16,4.046,0.471
1248272816,7,6.261,-0.139
1248272816,16,3.979,0.471
1248272817,63,4.552,-0.166
1248272817,16,4.092,0.406
1248272817,7,6.124,-0.225
1248272817,63,4.542,-0.172
1248272817,90,2.837,0.005
1248272817,16,4.118,0.397
1248272817,7,6.124,-0.222
1248272817,63,4.542,-0.167
1248272817,90,2.818,0.007
1248272817,16,4.055,0.401
1248272817,7,6.124,-0.219
1248272817,90,2.808,0.01
1248272818,63,4.465,-0.178
1248272818,90,2.772,0.007
1248272818,63,4.401,-0.243
1248272818,90,2.733,-0.058
1248272818,7,5.867,-0.305
1248272818,63,4.384,-0.26
1248272818,90,2.718,-0.074
1248272818,16,4.109,0.329
1248272819,90,2.714,-0.075
1248272819,16,4.144,0.331
1248272819,7,5.867,-0.305
1248272819,63,4.334,-0.258
1248272819,90,2.67,-0.072
1248272819,16,4.027,0.337
1248272819,7,5.867,-0.309
1248272819,63,4.334,-0.257
1248272819,90,2.66,-0.07
1248272819,16,4.085,0.328
1248272819,7,5.747,-0.385
1248272819,63,4.216,-0.335
1248272819,90,2.632,-0.149
1248272819,16,4.139,0.265
1248272820,90,2.588,-0.157
1248272820,16,4.099,0.259
1248272820,7,5.632,-0.397
1248272820,16,4.09,0.261
1248272820,16,4.041,0.258
1248272821,16,4.034,0.26
1248272821,90,2.523,-0.234
1248272821,16,4.144,0.189
1248272821,90,2.48,-0.244
1248272821,16,4.088,0.184
1248272821,90,2.467,-0.247
1248272821,16,4.037,0.184
1248272822,90,2.456,-0.249
1248272822,16,4.03,0.184
1248272822,7,5.325,-0.486
1248272822,63,3.916,-0.441
1248272822,90,2.421,-0.252
1248272822,16,4.016,0.186
1248272823,63,3.761,-0.521
1248272823,90,2.343,-0.333
1248272823,16,4.027,0.112
1248272823,63,3.72,-0.528
1248272823,90,2.327,-0.34
1248272823,16,3.999,0.11
1248272823,16,3.973,0.106
1248272823,63,3.688,-0.533
1248272823,90,2.302,-0.348
1248272823,16,4.027,0.106
1248272824,63,3.667,-0.539
1248272824,90,2.279,-0.351
1248272824,16,3.971,0.103
1248272824,90,2.196,-0.428
1248272824,16,3.971,0.035
1248272824,90,2.172,-0.439
1248272824,16,3.971,0.025
1248272824,16,3.999,0.035
1248272825,16,3.927,0.022
1248272825,16,3.921,0.022
1248272825,16,3.909,-0.017
1248272825,16,3.865,-0.057
1248272826,16,3.912,-0.06
1248272826,16,3.833,-0.062
1248272826,16,3.816,-0.063
1248272826,16,3.823,-0.063
1248272826,16,3.775,-0.116
1248272827,16,3.734,-0.141
1248272827,16,3.729,-0.148
1248272827,16,3.715,-0.15
1248272827,16,3.706,-0.153
1248272828,16,3.712,-0.152
1248272828,16,3.665,-0.154
1248272828,16,3.618,-0.221
1248272829,9,1.941,0.515
1248272829,9,1.925,0.52
1248272829,32,2.6,0.51
1248272829,9,1.914,0.521
1248272830,9,1.924,0.483
1248272830,9,1.979,0.452
1248272830,32,2.687,0.424
1248272830,9,1.894,0.475
1248272831,16,3.348,-0.337
1248272831,9,1.902,0.474
1248272831,32,2.631,0.401
1248272831,25,3.178,0.521
1248272831,9,1.921,0.403
1248272831,25,3.279,0.454
1248272831,9,1.902,0.402
1248272831,25,3.243,0.461
1248272831,9,1.892,0.4
1248272831,25,3.25,0.457
1248272832,9,1.867,0.404
1248272832,25,3.218,0.461
1248272832,9,1.864,0.407
1248272832,25,3.213,0.462
1248272832,9,1.871,0.397
1248272832,25,3.207,0.467
1248272832,9,1.808,0.415
1248272832,25,3.178,0.468
1248272833,9,1.86,0.337
1248272833,25,3.268,0.391
1248272833,32,2.631,0.212
1248272833,25,3.257,0.393
1248272833,9,1.852,0.34
1248272833,25,3.25,0.39
1248272833,9,1.865,0.322
1248272833,25,3.25,0.38
1248272834,16,2.907,-0.54
1248272834,25,3.213,0.395
1248272834,9,1.814,0.33
1248272834,25,3.184,0.397
1248272834,9,1.791,0.321
1248272834,25,3.213,0.365
1248272834,9,1.801,0.276
1248272834,25,3.222,0.32
1248272835,25,3.255,0.317
1248272835,25,3.242,0.321
1248272835,25,3.213,0.323
1248272836,32,2.475,-0.02
1248272836,9,1.787,0.195
1248272836,9,1.741,0.199
1248272836,25,3.231,0.244
1248272836,25,3.199,0.245
1248272836,25,3.182,0.245
1248272837,25,3.178,0.245
1248272837,25,3.152,0.248
1248272837,9,1.666,0.147
1248272837,25,3.208,0.184
1248272837,25,3.213,0.18
1248272838,9,1.654,0.13
1248272838,25,3.178,0.178
1248272838,9,1.665,0.129
1248272838,25,3.178,0.164
