Time,Subject,Range,Bearing
1248272868,11,2.722,-0.458
1248272868,20,4.3475,0.0995
1248272868,16,2.464,0.20350000000000001
1248272869,19,6.034,0.075
1248272869,11,2.696,-0.464
1248272869,20,4.283,0.09166666666666667
1248272869,16,2.409666666666667,0.19600000000000004
1248272870,11,2.573,-0.488
1248272870,18,5.349,-0.225
1248272870,20,4.224666666666667,0.08566666666666667
1248272871,19,5.793,0.0615
1248272871,18,5.25,-0.239
1248272871,20,4.167666666666666,0.08333333333333333
1248272871,16,2.272,0.195
1248272872,11,2.471,-0.503
1248272872,18,5.25,-0.231
1248272872,20,4.065,0.088
1248272873,19,5.693,0.047
1248272873,18,5.062,-0.242
1248272873,20,4.0305,0.075
1248272873,16,2.068,0.238
1248272874,19,5.559,0.057
1248272874,18,5.062,-0.242
1248272874,16,2.0176666666666665,0.24133333333333332
1248272875,16,1.9606666666666666,0.23966666666666667
1248272876,18,4.888,-0.266
1248272876,20,3.812,0.065
1248272876,16,1.89,0.238
1248272877,18,4.805,-0.265
1248272877,16,1.8125,0.2345
1248272878,20,3.643,0.07
1248272879,19,5.25,0.036
1248272879,20,3.5605,0.065
1248272879,16,1.679,0.2373333333333333
1248272880,19,5.154,0.032
1248272880,20,3.514,0.0595
1248272880,16,1.6173333333333335,0.25566666666666665
1248272881,19,5.062,0.025
1248272881,20,3.438,0.05
1248272881,16,1.509,0.267
1248272882,20,3.348,0.104
1248272882,16,1.4365,0.3585
1248272883,11,2.0796,-0.22799999999999998
1248272884,11,2.0795000000000003,0.0015000000000000013
1248272885,11,2.02225,0.053
1248272885,18,3.998,0.473
1248272886,11,1.9526666666666666,0.054
1248272886,18,3.89,0.478
1248272887,11,1.88575,0.051500000000000004
1248272888,11,1.8114000000000003,0.056799999999999996
1248272889,11,1.737,0.05675
1248272890,11,1.6886666666666665,0.054
1248272891,11,1.6133333333333333,0.06466666666666666
1248272892,11,1.55,0.063
1248272893,11,1.4916666666666665,0.06233333333333333
1248272894,11,1.3675000000000002,0.20675
1248272895,11,1.251,0.43
1248272911,14,2.451,-0.432
1248272923,10,5.349,-0.243
1248272925,10,5.3115000000000006,-0.126
1248272926,10,5.25,0.016
1248272926,9,4.726,-0.424
1248272927,10,5.25,0.07450000000000001
1248272927,8,6.166,-0.428
1248272927,9,4.774,-0.355
1248272928,10,5.154,0.104
1248272928,8,6.166,-0.372
1248272929,10,5.085000000000001,0.13675
1248272929,8,6.166,-0.374
1248272929,9,4.726,-0.285
1248272930,10,5.003333333333334,0.1446666666666667
1248272930,8,6.034,-0.376
1248272931,10,4.945333333333333,0.1406666666666667
1248272931,8,6.034,-0.372
1248272932,10,4.870666666666667,0.14433333333333334
1248272932,8,6.034,-0.374
1248272932,9,4.574,-0.298
1248272933,10,4.805,0.14100000000000001
1248272933,8,5.908,-0.384
1248272934,10,4.700333333333333,0.16033333333333333
1248272935,10,4.649,0.15733333333333333
1248272936,10,4.574,0.171
1248272936,8,5.729,-0.3785
1248272938,10,4.432,-0.1195
1248272939,10,4.3195,-0.1235
1248272940,10,4.2669999999999995,-0.124
1248272941,10,4.219,-0.1245
1248272942,10,4.138,-0.128
1248272943,10,4.093666666666667,-0.12066666666666666
1248272944,10,4.031,-0.13
1248272945,10,3.958,-0.134
1248272946,10,3.86,-0.13433333333333333
1248272947,10,3.8209999999999997,-0.13675
1248272948,10,3.714,-0.084
1248272949,10,3.717,-0.05000000000000001
1248272950,10,3.6439999999999997,-0.05125
1248272951,10,3.579333333333333,0.025333333333333333
1248272952,10,3.5323333333333333,0.03166666666666667
1248272953,10,3.468,0.107
1248272954,10,3.3843333333333327,0.163
1248272955,10,3.3175,0.1965
1248272955,9,3.096,-0.452
1248272956,10,3.253,0.19766666666666666
1248272957,10,3.078,0.292
1248272958,7,6.6,-0.331
1248272958,10,2.941,0.372
1248272958,9,3.063,-0.306
1248272959,10,2.9265,0.3675
1248272959,9,3.0076666666666667,-0.31866666666666665
1248272959,6,6.304,-0.458
1248272960,10,2.7125,0.474
1248272960,9,2.99,-0.25266666666666665
1248272960,6,6.448,-0.363
1248272961,7,6.561,-0.247
1248272961,10,2.693,0.4775
1248272961,9,2.9325,-0.229
1248272961,6,6.304,-0.359
1248272962,9,2.903,-0.19500000000000003
1248272962,6,6.448,-0.2845
1248272963,9,2.8762499999999998,-0.14975
1248272963,6,6.375,-0.277
1248272964,9,2.8349999999999995,-0.071
1248272965,17,2.813,-0.456
1248272965,9,2.7746666666666666,-0.019
1248272966,17,2.8073333333333337,-0.43733333333333335
1248272966,9,2.7227500000000004,0.0195
1248272966,6,6.448,-0.11
1248272967,17,2.737,-0.44366666666666665
1248272967,9,2.65325,0.021750000000000002
1248272967,6,6.375,-0.109
1248272968,17,2.719,-0.378
1248272968,9,2.55875,0.10074999999999999
1248272968,6,6.304,-0.034
1248272969,17,2.7535,-0.3225
1248272969,9,2.471,0.176
1248272970,9,2.39675,0.231
1248272971,17,2.688,-0.216
1248272971,9,2.29725,0.2835
1248272972,9,2.209,0.32999999999999996
1248272973,17,2.626,-0.142
1248272973,9,2.0993333333333335,0.39666666666666667
1248272974,12,3.245,-0.457
1248272974,17,2.562,0.018
1248272974,9,2.003,0.461
1248272974,6,5.452,0.388
1248272975,17,2.479,0.019
1248272975,6,5.47275,0.38975000000000004
1248272976,17,2.4120000000000004,0.15425
1248272977,17,2.3455000000000004,0.20475
1248272978,12,3.230333333333333,-0.28099999999999997
1248272978,17,2.26175,0.20975
1248272979,12,3.204,-0.221
1248272979,17,2.19275,0.24474999999999997
1248272980,12,3.16125,-0.21525
1248272980,17,2.09175,0.303
1248272981,12,3.116,-0.155
1248272981,17,1.9765,0.37350000000000005
1248272982,13,1.98,-0.564
1248272982,12,3.0825,-0.1315
1248272982,17,1.8789999999999998,0.4256666666666667
1248272983,12,3.034,-0.0445
1248272984,13,1.881,-0.57
1248272984,12,2.96375,-0.034999999999999996
1248272985,17,1.80525,0.3095
1248272986,17,1.8303333333333331,0.125
1248272986,6,4.974,0.422
1248272987,17,1.7550000000000001,0.09800000000000002
1248272987,6,4.838,0.437
1248272988,12,2.344,-0.5646666666666667
1248272988,17,1.701,0.1015
1248272988,6,4.73,0.4406666666666667
1248272989,12,2.271,-0.573
1248272989,17,1.6219999999999999,0.1025
1248272989,6,4.726,0.438
1248272990,12,2.252,-0.574
1248272990,17,1.5556666666666665,0.107
1248272990,6,4.649,0.449
1248272991,12,2.197,-0.575
1248272991,17,1.4787499999999998,0.16275
1248272992,17,1.416,0.23575000000000002
1248272993,17,1.33,0.3126666666666667
1248272994,12,2.384,-0.12266666666666666
1248272994,17,1.191,0.475
1248272995,15,3.943,-0.484
1248272995,12,2.3346,0.11499999999999999
1248272996,13,1.582,-0.515
1248272996,15,3.9815,-0.4545
1248272996,12,2.2119999999999997,0.26075000000000004
1248272997,13,1.515,-0.532
1248272997,15,3.89,-0.455
1248272997,12,2.1442500000000004,0.27075000000000005
1248272998,13,1.487,-0.543
1248272998,12,2.0719999999999996,0.2806666666666667
1248272999,13,1.432,-0.554
1248272999,15,3.787,-0.474
1248272999,12,2.01125,0.2865
1248273000,13,1.378,-0.567
1248273000,15,3.694,-0.4835
1248273000,12,1.9343333333333332,0.2956666666666667
1248273001,15,3.647,-0.487
1248273001,12,1.8773333333333335,0.308
1248273002,15,3.568,-0.501
1248273002,12,1.8235000000000001,0.316
1248273003,15,3.554,-0.522
1248273003,12,1.7555,0.3265
1248273004,12,1.6989999999999998,0.2933333333333334
1248273005,12,1.6625999999999999,0.2426
1248273006,12,1.613,0.19725000000000004
1248273007,12,1.5633333333333332,0.12833333333333333
1248273008,12,1.5099999999999998,0.08149999999999999
1248273009,12,1.45325,0.04975
1248273010,12,1.3885,-0.04925
1248273011,12,1.3077999999999999,-0.11380000000000001
1248273012,12,1.2235,-0.17275
1248273013,12,1.14275,-0.2365
1248273014,12,1.088,-0.293
1248273017,7,4.235,0.478
1248273017,6,4.170333333333333,0.3866666666666667
1248273018,6,4.168,0.3416666666666666
1248273019,6,4.173,0.338
1248273020,6,4.061999999999999,0.3475
1248273021,6,3.9659999999999997,0.35666666666666663
1248273022,6,3.8835,0.3595
1248273023,6,3.8185000000000002,0.367
1248273024,7,4.024333333333334,0.3866666666666667
1248273024,6,3.987,0.051
1248273025,7,4.2780000000000005,0.0875
1248273025,8,2.579,0.478
1248273025,6,3.9365,-0.17099999999999999
1248273026,7,4.232,0.07075000000000001
1248273026,8,2.5556666666666668,0.4363333333333333
1248273026,6,3.89,-0.0915
1248273027,7,4.157500000000001,0.0755
1248273027,8,2.4633333333333334,0.456
1248273028,7,4.055,0.07733333333333332
1248273029,7,3.998,0.082
1248273029,6,3.691333333333333,-0.09833333333333334
1248273030,7,3.9325,0.08
1248273030,6,3.667,-0.094
1248273031,7,3.9202500000000002,0.08
1248273031,8,2.2765,0.4775
1248273031,6,3.5996666666666663,-0.10100000000000002
1248273032,7,3.9205,0.08
1248273032,8,2.2672,0.4779999999999999
1248273033,7,3.933,0.08
1248273033,8,2.266,0.47775
1248273034,7,3.937,0.08
1248273034,8,2.26825,0.478
1248273034,6,3.598,-0.101
1248273035,7,3.9375,0.08
1248273035,8,2.278,0.47766666666666663
1248273036,7,3.937,0.08
1248273036,8,2.27875,0.4775
1248273036,6,3.5980000000000003,-0.10100000000000002
1248273037,7,3.92675,0.07475
1248273037,6,3.58875,-0.10275
1248273038,7,3.8037500000000004,0.14575
1248273038,6,3.5253333333333337,-0.04666666666666666
1248273039,7,3.529,0.39949999999999997
1248273039,6,3.2913333333333328,0.337
1248273043,15,3.598,-0.566
1248273044,15,3.92675,-0.3335
1248273044,12,1.118,-0.21066666666666667
1248273045,13,2.077,-0.426
1248273045,15,4.113,-0.005
1248273045,12,1.09525,0.1205
1248273046,13,2.181,-0.19933333333333336
1248273046,15,3.7752499999999998,0.39449999999999996
1248273046,20,6.166,0.17099999999999999
1248273046,16,4.7756,-0.0706
1248273047,13,2.152,-0.2015
1248273047,15,3.73,0.413
1248273047,16,4.727666666666667,-0.026
1248273048,13,2.1215,-0.016
1248273048,16,4.673,0.12166666666666666
1248273049,13,2.0063333333333335,0.2416666666666667
1248273049,14,3.0943333333333336,-0.32133333333333336
1248273050,13,1.953,0.28
1248273050,14,3.083,-0.277
1248273050,16,4.14,0.431
1248273051,13,1.9125,0.2755
1248273051,14,3.0415,-0.2785
1248273052,13,1.8376666666666666,0.2956666666666667
1248273052,11,5.908,0.2635
1248273052,14,2.9873333333333334,-0.28400000000000003
1248273052,16,4.039,0.4395
1248273053,13,1.7955,0.301
1248273053,11,5.787,0.271
1248273053,14,2.9314999999999998,-0.285
1248273053,16,4.0265,0.443
1248273054,13,1.725,0.309
1248273054,16,3.9705000000000004,0.4455
1248273055,13,1.6715,0.3285
1248273055,14,2.8200000000000003,-0.3
1248273055,16,3.943,0.45
1248273056,13,1.6329999999999998,0.3302
1248273056,11,5.671,0.278
1248273056,14,2.7818,-0.30839999999999995
1248273056,16,3.787,0.467
1248273057,13,1.5630000000000002,0.36850000000000005
1248273057,14,2.8064999999999998,-0.135
1248273059,10,3.643,-0.551
1248273070,10,3.309,-0.437
1248273071,10,3.348,-0.396
1248273072,10,3.348,-0.36
1248273073,10,3.3126666666666664,-0.3463333333333333
1248273074,10,3.277,-0.312
1248273075,10,3.2263333333333333,-0.302
1248273076,10,3.17,-0.29325
1248273077,10,3.121333333333333,-0.268
1248273078,10,3.082,-0.2345
1248273079,10,3.0195,-0.2085
1248273080,10,2.9800000000000004,-0.189
1248273081,10,2.9130000000000003,-0.163
1248273082,10,2.8515,-0.14350000000000002
1248273083,10,2.8056666666666668,-0.10899999999999999
1248273084,10,2.704,-0.04
1248273085,10,2.603666666666667,-0.20966666666666667
1248273086,10,2.5309999999999997,-0.2135
1248273087,10,2.49,-0.215
1248273088,10,2.431,-0.224
1248273089,10,2.358,-0.2305
1248273090,10,2.294,-0.233
1248273091,10,2.2026666666666666,-0.24633333333333332
1248273092,10,2.076,-0.3316666666666666
1248273097,14,1.9403333333333332,-0.016333333333333335
1248273098,14,1.87,-0.205
1248273099,13,2.492,0.3195
1248273099,11,4.974,-0.488
1248273099,20,6.448,-0.089
1248273100,13,2.4299999999999997,0.29133333333333333
1248273100,15,4.996,0.247
1248273101,13,2.354,0.2975
1248273101,15,4.888,0.244
1248273101,20,6.304,-0.129
1248273102,13,2.317,0.27233333333333337
1248273102,15,4.86,0.21
1248273103,13,2.24775,0.2555
1248273103,15,4.805,0.195
1248273104,13,2.1865,0.25925
1248273104,15,4.785,0.2
1248273105,13,2.1365,0.1405
1248273106,13,2.1094999999999997,-0.029
1248273106,15,4.664,-0.114
1248273107,13,2.034333333333333,-0.10066666666666667
1248273108,13,1.96325,-0.1065
1248273108,15,4.48875,-0.17049999999999998
1248273109,13,1.924,-0.119
1248273110,13,1.8296666666666666,-0.11133333333333334
1248273111,13,1.7839999999999998,-0.1205
1248273111,15,4.3309999999999995,-0.1875
1248273112,13,1.7093333333333334,-0.12566666666666668
1248273112,15,4.249666666666667,-0.18533333333333335
1248273113,13,1.636,-0.154
1248273113,15,4.188,-0.187
1248273114,13,1.5682500000000001,-0.15750000000000003
1248273114,15,4.036,-0.189
1248273115,13,1.498,-0.139
1248273115,15,3.9475,-0.195
1248273116,13,1.4245999999999999,0.006200000000000002
1248273116,16,3.248,-0.476
1248273117,13,1.3215,0.26975
1248273117,15,3.787,0.256
1248273118,13,1.20425,0.41474999999999995
1248273118,16,3.454,-0.218
1248273119,19,7.012499999999999,-0.0445
1248273119,13,1.1623333333333334,0.4106666666666667
1248273119,15,3.6020000000000003,0.34450000000000003
1248273119,18,6.6259999999999994,-0.2845
1248273119,20,5.25,-0.102
1248273119,16,3.3745,-0.227
1248273120,19,6.925,-0.043
1248273120,13,1.0819999999999999,0.4265
1248273120,15,3.527,0.351
1248273120,16,3.314,-0.23
1248273121,15,3.525,0.3455
1248273122,19,6.6,-0.045
1248273122,15,3.3893999999999997,0.36500000000000005
1248273122,16,3.131,-0.24
1248273123,16,3.1765,-0.04500000000000001
1248273124,16,3.115,0.2155
1248273125,15,3.165,0.427
1248273125,16,3.098,0.138
1248273126,15,3.3775,0.20400000000000001
1248273127,15,3.3815,0.09150000000000001
1248273128,15,3.329,0.06525
1248273129,15,3.2714,0.06920000000000001
1248273130,15,3.2095000000000002,0.06825
1248273131,15,3.161,0.069
1248273132,15,3.132,0.067
1248273133,15,3.0164,0.1992
1248273134,15,2.819,0.4075
1248273134,16,2.614,-0.272
1248273135,15,2.712,0.47
1248273135,16,2.6395,-0.21000000000000002
1248273136,19,6.1,0.0755
1248273136,16,2.63975,-0.18174999999999997
1248273137,19,6.034,0.075
1248273137,11,3.437,-0.57
1248273137,16,2.6236666666666664,-0.17699999999999996
1248273138,19,6.034,0.088
1248273138,11,3.427,-0.569
1248273138,16,2.6027500000000003,-0.18324999999999997
1248273139,11,3.387,-0.574
1248273139,16,2.59075,-0.187
1248273140,11,3.4035,-0.574
1248273140,16,2.5692,-0.1874
1248273141,16,2.5547500000000003,-0.19074999999999998
1248273142,16,2.53575,-0.19724999999999998
1248273143,19,5.908,0.081
1248273143,16,2.521,-0.19233333333333333
1248273144,16,2.50725,-0.194
1248273145,16,2.4925,-0.19524999999999998
1248273146,16,2.4755000000000003,-0.19624999999999998
1248273147,19,5.908,0.093
1248273147,16,2.456,-0.19524999999999998
1248273148,11,3.598,-0.418
1248273148,16,2.4643333333333337,-0.05100000000000001
1248273149,16,2.33225,0.2975
1248273150,11,3.6418,0.29640000000000005
1248273151,11,3.59425,0.33775
1248273152,11,3.6872499999999997,0.22149999999999997
1248273153,11,3.734,0.12475
1248273153,16,2.104,0.477
1248273154,11,3.709,0.09375
1248273154,16,2.104,0.477
1248273155,11,3.693,0.0965
1248273156,11,3.6542499999999998,0.09775
1248273156,18,5.154,0.477
1248273157,11,3.6344000000000003,0.1004
1248273158,11,3.62225,0.10325
1248273159,11,3.6,0.10675
1248273160,11,3.57925,0.10200000000000001
1248273161,11,3.558,0.10333333333333335
1248273162,11,3.48375,0.17275000000000001
1248273163,11,3.3695,0.264
1248273164,11,3.1043333333333334,0.43
1248273195,10,3.69,-0.353
1248273197,10,3.754,-0.17
1248273198,10,3.738,-0.1
1248273199,10,3.6414999999999997,-0.075
1248273200,10,3.59425,-0.07975
1248273201,10,3.52,-0.077
1248273202,10,3.417,-0.068
1248273203,10,3.376,-0.072
1248273204,10,3.295,-0.0515
1248273205,10,3.254,-0.0535
1248273206,10,3.139,-0.0405
1248273207,10,3.0989999999999998,-0.045
1248273208,10,3.015,-0.034333333333333334
1248273209,10,2.963,-0.0305
1248273210,10,2.8516666666666666,-0.033
1248273211,10,2.784,-0.016
1248273212,10,2.7159999999999997,-0.009
1248273213,10,2.602,-0.144
1248273214,10,2.5613333333333332,-0.15166666666666664
1248273215,10,2.4916666666666667,-0.157
1248273216,10,2.415,-0.158
1248273217,10,2.355,-0.1605
1248273218,10,2.312,-0.168
1248273219,10,2.2285,-0.163
1248273220,10,2.1505,-0.175
1248273221,10,2.0853333333333333,-0.18733333333333335
1248273222,10,2.006,-0.185
1248273223,10,1.9420000000000002,-0.19366666666666665
1248273224,10,1.8767500000000001,-0.20425
1248273225,10,1.786,-0.208
1248273227,10,1.6635,-0.239
1248273228,10,1.6335,-0.1895
1248273229,10,1.5670000000000002,-0.149
1248273230,10,1.50775,-0.1455
1248273231,10,1.4366666666666665,-0.06233333333333333
1248273232,10,1.3823333333333334,-0.07200000000000001
1248273233,10,1.338,-0.056
1248273234,10,1.2676666666666667,0.015
1248273235,10,1.216,-0.053
1248273269,7,4.705,-0.54975
1248273270,7,4.805,-0.471
1248273271,7,4.91125,-0.3945
1248273271,6,5.071,-0.507
1248273272,7,5.0103333333333335,-0.3036666666666667
1248273272,8,3.1479999999999997,-0.573
1248273272,6,5.221,-0.4183333333333333
1248273273,7,5.040000000000001,-0.23825
1248273273,8,3.207,-0.5065
1248273273,6,5.338,-0.33666666666666667
1248273274,7,5.029000000000001,-0.1715
1248273274,8,3.234666666666667,-0.4696666666666667
1248273274,6,5.315333333333332,-0.29633333333333334
1248273275,7,5.017333333333333,-0.113
1248273275,8,3.2315,-0.4265
1248273275,6,5.343,-0.22666666666666666
1248273276,7,4.97925,-0.037
1248273276,8,3.289,-0.347
1248273276,6,5.364333333333334,-0.14833333333333334
1248273277,7,4.9625,0.035250000000000004
1248273278,7,4.879333333333333,0.11966666666666666
1248273278,8,3.272,-0.171
1248273278,6,5.383,0.001
1248273279,7,4.727499999999999,0.185
1248273279,8,3.283,-0.091
1248273280,7,4.596,0.2535
1248273280,8,3.2220000000000004,-0.050499999999999996
1248273280,6,5.202,0.102
1248273281,7,4.482,0.32375
1248273281,8,3.1809999999999996,0.0026666666666666666
1248273281,9,2.154,-0.546
1248273281,6,4.945,0.265
1248273282,7,4.314500000000001,0.385
1248273282,8,3.069,0.1235
1248273283,12,4.795,-0.519
1248273283,7,4.059,0.46499999999999997
1248273283,8,2.963,0.205
1248273283,9,2.158,-0.474
1248273283,6,4.6875,0.3775
1248273284,8,2.8825000000000003,0.259
1248273284,9,2.18,-0.402
1248273284,6,4.513333333333333,0.4383333333333333
1248273285,12,5.032500000000001,-0.3595
1248273285,8,2.76675,0.3385
1248273286,12,5.154,-0.275
1248273286,8,2.626333333333333,0.41933333333333334
1248273286,9,2.1654999999999998,-0.2565
1248273287,8,2.5380000000000003,0.4445
1248273287,17,3.407,-0.216
1248273287,9,2.117,-0.244
1248273288,8,2.492,0.47
1248273288,17,3.427,-0.139
1248273288,9,2.099,-0.171
1248273289,9,2.0515,-0.0995
1248273290,17,3.297,0.024
1248273290,9,1.992,0.019
1248273291,9,1.937,0.0785
1248273292,17,3.131,0.19
1248273292,14,3.562,-0.571
1248273293,17,3.098,0.197
1248273293,9,1.794,0.20579999999999998
1248273293,14,3.69,-0.524
1248273294,9,1.7049999999999998,0.28025
1248273295,9,1.6095,0.3515
1248273295,14,3.738,-0.406
1248273296,12,4.364,0.396
1248273296,9,1.5026666666666666,0.4386666666666666
1248273296,14,3.7413333333333334,-0.33699999999999997
1248273297,14,3.738,-0.26
1248273298,14,3.7583333333333333,-0.19233333333333333
1248273299,11,7.284,-0.231
1248273299,14,3.742,-0.1275
1248273300,11,7.479,-0.162
1248273300,14,3.6843333333333335,-0.09333333333333334
1248273301,11,7.192,-0.17049999999999998
1248273301,14,3.603,-0.105
1248273302,14,3.534,-0.056
1248273303,14,3.4906666666666664,0.14833333333333332
1248273304,11,6.925,0.303
1248273304,14,3.26,0.359
1248273305,14,3.2,0.3825
1248273306,14,3.1665,0.378
1248273307,14,3.1089999999999995,0.38566666666666666
1248273308,14,3.188,0.311
1248273309,14,3.2464,0.153
1248273310,15,5.908,0.468
1248273310,11,6.936999999999999,-0.0895
1248273310,14,3.245,-0.006999999999999999
1248273310,16,6.034,0.158
1248273311,14,3.165,-0.15
1248273312,13,3.838,0.252
1248273312,14,3.057,-0.22
1248273312,16,5.908,-0.077
1248273313,13,3.757,0.213
1248273313,15,6.304,0.239
1248273313,14,2.956,-0.271
1248273313,16,5.908,-0.094
1248273314,13,3.6870000000000003,0.199
1248273314,15,6.166,0.233
1248273314,14,2.89,-0.285
1248273315,13,3.64,0.19200000000000003
1248273315,15,6.166,0.205
1248273315,11,6.166,-0.403
1248273315,14,2.7504999999999997,-0.33
1248273315,16,5.684,-0.1345
1248273316,13,3.5850000000000004,0.18366666666666664
1248273316,15,6.034,0.201
1248273316,14,2.6654999999999998,-0.3485
1248273316,16,5.633666666666667,-0.14333333333333334
1248273317,19,9.201,-0.078
1248273317,13,3.5497500000000004,0.18474999999999997
1248273317,15,6.034,0.202
1248273317,14,2.6359999999999997,-0.35233333333333333
1248273317,16,5.671,-0.14
1248273318,13,3.5093333333333336,0.18533333333333335
1248273318,15,6.034,0.201
1248273318,20,7.479,-0.111
1248273318,14,2.594333333333333,-0.35766666666666663
1248273318,16,5.559,-0.153
1248273319,13,3.4629999999999996,0.18899999999999997
1248273319,14,2.5775,-0.3515
1248273320,13,3.4415,0.19324999999999998
1248273320,14,2.513,-0.384
1248273321,13,3.43175,0.19924999999999998
1248273322,13,3.468,0.181
1248273323,13,3.339,0.198
1248273323,20,7.1,-0.109
1248273324,13,3.301,0.199
1248273325,13,3.2913333333333337,0.19499999999999998
1248273326,13,3.2794999999999996,0.194
1248273326,14,2.353,-0.403
1248273327,13,3.236,0.098
1248273328,13,3.1094999999999997,-0.198
1248273328,12,3.3855,0.223
1248273329,12,3.4043333333333337,-0.06633333333333334
1248273330,12,3.167333333333333,-0.359
1248273331,12,2.93,-0.544
1248273332,8,2.605,0.196
1248273333,8,2.62525,0.021249999999999998
1248273334,8,2.57825,-0.00175
1248273335,8,2.52825,0.004
1248273336,8,2.4726,0.0032
1248273337,8,2.4435,0.0015
1248273338,8,2.3673333333333333,0.026999999999999996
1248273339,8,2.291,0.17299999999999996
1248273340,8,2.278,0.03266666666666667
1248273341,8,2.064,-0.4373333333333333
1248273349,7,3.3555,-0.5705
1248273350,7,3.6285,-0.3735
1248273350,8,1.795,-0.431
1248273351,7,3.714,-0.24866666666666667
1248273351,8,1.834,-0.332
1248273351,6,3.651,-0.43
1248273352,7,3.732,-0.119
1248273352,8,1.8205,-0.222
1248273353,7,3.718,0.008
1248273353,8,1.815,-0.074
1248273353,6,3.793,-0.21
1248273354,7,3.582666666666667,0.19699999999999998
1248273354,8,1.7574999999999998,0.08499999999999999
1248273355,7,3.417666666666667,0.325
1248273355,8,1.637,0.235
1248273356,7,3.1985,0.445
1248273356,8,1.5510000000000002,0.3376666666666666
1248273357,8,1.434,0.45699999999999996
1248273357,6,3.3415,0.41300000000000003
1248273358,6,3.236,0.4715
1248273361,12,2.9286666666666665,-0.4766666666666666
1248273361,17,1.322,-0.561
1248273362,12,3.0076666666666667,-0.34600000000000003
1248273362,17,1.374,-0.465
1248273363,12,3.04225,-0.24
1248273363,17,1.371,-0.245
1248273364,15,5.505,-0.355
1248273364,12,3.06,-0.07233333333333333
1248273364,17,1.348,-0.219
1248273365,13,3.142,-0.384
1248273365,12,3.00575,0.08499999999999999
1248273365,17,1.317,-0.014
1248273366,15,5.752,-0.1015
1248273366,12,2.889666666666667,0.20033333333333334
1248273367,13,3.245,-0.108
1248273367,12,2.7247500000000002,0.3595
1248273368,15,5.5055,0.2095
1248273368,12,2.546,0.465
1248273369,13,3.131,0.037
1248273369,15,5.4005,0.245
1248273369,16,5.559,-0.142
1248273370,13,3.067,0.037
1248273370,20,7.284,-0.03
1248273370,16,5.559,-0.1295
1248273371,15,5.283,0.23666666666666666
1248273372,13,2.941,0.035500000000000004
1248273372,15,5.218,0.24166666666666667
1248273373,13,2.883,0.002
1248273373,15,5.131,0.239
1248273374,13,2.775,0.0026666666666666666
1248273374,15,5.154,0.225
1248273375,15,5.062,0.219
1248273376,13,2.512,0.288
1248273376,15,4.663666666666667,0.414
1248273376,14,2.4545,-0.5305
1248273377,13,2.4655,0.3045
1248273378,13,2.38675,0.31225
1248273379,13,2.3157499999999995,0.32225
1248273379,14,2.375,-0.43
1248273380,13,2.259333333333333,0.3273333333333333
1248273380,15,4.298,0.467
1248273380,14,2.331,-0.4405
1248273381,13,2.2495000000000003,0.227
1248273381,15,4.298,0.467
1248273381,14,2.184,-0.536
1248273381,16,4.773,0.006999999999999999
1248273382,13,2.247,0.162
1248273382,15,4.5169999999999995,0.32725
1248273382,16,4.714666666666667,-0.11466666666666665
1248273383,15,4.574,0.22866666666666666
1248273383,16,4.5275,-0.236
1248273384,13,2.125,-0.026
1248273384,15,4.55,0.18099999999999997
1248273384,16,4.432,-0.282
1248273385,15,4.48,0.165
1248273385,16,4.331,-0.304
1248273386,13,1.944,-0.08149999999999999
1248273386,16,4.218999999999999,-0.3125
1248273387,13,1.8584999999999998,-0.07
1248273387,16,4.153666666666667,-0.3233333333333333
1248273388,16,4.043,-0.334
1248273389,13,1.7247499999999998,-0.0925
1248273389,16,3.9776666666666665,-0.3466666666666667
1248273390,13,1.641,-0.129
1248273390,15,4.143000000000001,0.158
1248273390,16,3.927,-0.353
1248273391,13,1.5755000000000001,0.096
1248273391,15,3.998,0.224
1248273391,11,5.19,-0.305
1248273392,13,1.4776666666666667,0.3243333333333333
1248273392,11,5.25,-0.232
1248273392,16,4.04,0.088
1248273393,13,1.352,0.471
1248273393,20,5.28325,0.41325
1248273393,14,1.725,-0.547
1248273393,16,3.943,0.236
1248273394,20,5.180666666666666,0.431
1248273394,14,1.675,-0.56
1248273394,16,3.787,0.294
1248273395,20,5.154,0.4366666666666667
1248273395,14,1.5950000000000002,-0.5725
1248273395,16,3.7030000000000003,0.295
1248273396,20,5.092666666666667,0.43966666666666665
1248273396,16,3.69,0.291
1248273397,20,5.062,0.443
1248273397,16,3.6053333333333337,0.306
1248273398,20,4.974,0.444
1248273398,16,3.5782499999999997,0.2595
1248273399,13,1.06,0.463
1248273399,16,3.6040000000000005,0.12366666666666669
1248273400,16,3.564,0.033
1248273401,15,3.2655000000000003,0.435
1248273401,20,5.25,-0.022
1248273401,16,3.511,-0.0385
1248273402,15,3.3064999999999998,0.405
1248273402,16,3.392,-0.184
1248273403,15,3.347,0.31925
1248273404,15,3.38275,0.21649999999999997
1248273405,15,3.364666666666667,0.132
1248273406,15,3.31275,0.11649999999999999
1248273406,16,2.7365,-0.557
1248273407,19,6.304,-0.296
1248273407,15,3.27875,0.11075
1248273407,16,2.706666666666667,-0.568
1248273408,15,3.252333333333333,0.11966666666666666
1248273408,16,2.673,-0.573
1248273409,15,3.217,0.12233333333333334
1248273411,15,2.8865,-0.394
1248273412,15,2.771,-0.496
1248273413,12,1.48075,0.38275
1248273414,12,1.5317500000000002,0.24925
