Time,Subject,Range,Bearing
1248272749,6,4.349333333333334,0.13733333333333334
1248272750,7,3.9873333333333334,0.15833333333333333
1248272750,6,4.3340000000000005,-0.011999999999999999
1248272751,7,3.9203333333333332,0.16366666666666665
1248272751,8,2.045666666666667,-0.051
1248272751,6,4.252,-0.009666666666666665
1248272752,7,3.862,0.1675
1248272752,8,2.0013333333333336,-0.05399999999999999
1248272752,6,4.2105,-0.01
1248272753,7,3.7906666666666666,0.167
1248272753,8,1.9425,-0.049499999999999995
1248272753,6,4.127666666666666,-0.008666666666666666
1248272754,7,3.72325,0.175
1248272754,6,3.995,-0.007
1248272755,7,3.6755,0.17425000000000002
1248272755,6,4.0040000000000004,-0.013666666666666667
1248272756,7,3.6100000000000003,0.18124999999999997
1248272756,6,3.881,-0.001
1248272757,7,3.5656666666666665,0.18266666666666667
1248272757,6,3.881,-0.006
1248272758,7,3.42,0.2655
1248272758,8,1.6355,0.0235
1248272759,7,3.271,0.33625
1248272759,6,3.779,0.093
1248272760,7,3.1125,0.41700000000000004
1248272760,6,3.553,0.254
1248272761,7,3.007,0.457
1248272761,8,1.405,0.197
1248272761,6,3.399,0.347
1248272762,8,1.249,0.372
1248272762,6,3.3480000000000003,0.357
1248272763,8,1.1906666666666668,0.417
1248272764,8,1.089,0.498
1248272769,12,3.0465,-0.5302500000000001
1248272770,12,3.10625,-0.46925
1248272771,12,3.1204,-0.398
1248272772,12,3.1430000000000002,-0.3133333333333333
1248272773,12,3.144,-0.23933333333333331
1248272773,17,1.352,-0.557
1248272774,12,3.1413333333333333,-0.17433333333333334
1248272774,17,1.397,-0.4
1248272775,15,5.65,-0.37
1248272775,12,3.107,-0.11225
1248272775,17,1.3296666666666668,-0.399
1248272776,15,5.884,-0.207
1248272776,12,3.0594,-0.0242
1248272777,13,3.248,-0.447
1248272777,12,2.9894999999999996,0.0385
1248272778,13,3.2889999999999997,-0.3655
1248272778,12,2.9094999999999995,0.12
1248272778,16,5.434,-0.485
1248272779,13,3.3160000000000003,-0.2843333333333333
1248272779,12,2.814,0.20575
1248272780,12,2.6814999999999998,0.2955
1248272780,16,5.6845,-0.3175
1248272781,13,3.281,-0.21
1248272781,12,2.57425,0.35724999999999996
1248272781,16,5.765,-0.225
1248272782,13,3.262,-0.116
1248272782,12,2.411,0.44599999999999995
1248272783,12,2.314,0.497
1248272783,14,3.022,-0.536
1248272783,16,5.765,-0.133
1248272784,15,5.3035,0.3385
1248272784,14,3.111,-0.446
1248272784,16,5.765,-0.045
1248272785,13,2.8145,0.42000000000000004
1248272785,14,3.3565000000000005,-0.11175000000000002
1248272785,16,5.332,0.394
1248272786,14,3.3,0.14800000000000002
1248272787,11,6.274,0.461
1248272787,14,3.262,0.195
1248272789,14,3.063,0.212
1248272790,11,6.139,0.476
1248272791,11,6.009,0.48
1248272791,14,3.022,0.211
1248272793,11,6.139,0.412
1248272794,11,6.274,0.319
1248272794,14,2.89,0.089
1248272795,14,2.785,-0.019
1248272795,16,4.683,0.482
1248272796,14,2.6665,-0.1525
1248272796,16,4.794,0.394
1248272797,13,2.2376666666666667,0.49899999999999994
1248272797,16,4.961,0.262
1248272798,13,2.252,0.445
1248272798,16,4.9365000000000006,0.236
1248272799,13,2.2,0.4515
1248272799,11,6.274,-0.038
1248272799,16,4.876,0.231
1248272800,13,2.109,0.46525
1248272800,14,2.292666666666667,-0.34400000000000003
1248272801,13,2.0367500000000005,0.48250000000000004
1248272801,11,6.139,-0.033
1248272802,13,1.9723333333333335,0.4803333333333333
1248272803,13,1.9023333333333332,0.49733333333333335
1248272804,13,1.85,0.5015000000000001
1248272804,11,5.884,-0.054
1248272804,14,1.948,-0.421
1248272805,13,1.7694999999999999,0.5035000000000001
1248272805,11,5.765,-0.07433333333333332
1248272805,14,1.866,-0.442
1248272806,11,5.65,-0.078
1248272807,14,1.759,-0.429
1248272808,11,5.65,0.15
1248272808,14,1.8295,-0.2255
1248272809,11,5.3133333333333335,0.2976666666666667
1248272809,14,1.8205,-0.1055
1248272810,11,5.2585,0.29675
1248272810,14,1.7525,-0.1235
1248272811,11,5.1915000000000004,0.3055
1248272811,14,1.652,-0.117
1248272812,11,5.10725,0.3125
1248272812,14,1.6,-0.121
1248272813,11,5.039000000000001,0.3136666666666667
1248272813,14,1.5266666666666666,-0.15166666666666664
1248272814,11,5.12975,0.23225
1248272814,14,1.426,-0.233
1248272815,11,5.14,0.159
1248272815,14,1.3493333333333333,-0.314
1248272815,16,3.50125,0.47674999999999995
1248272816,14,1.295,-0.341
1248272816,16,3.459,0.474
1248272817,11,4.898,-0.16133333333333333
1248272817,14,1.155,-0.5
1248272817,16,3.72825,0.223
1248272818,15,3.7496666666666667,0.4496666666666667
1248272818,11,4.48,-0.41100000000000003
1248272818,16,3.7207500000000002,-0.031
1248272819,19,7.234,-0.003
1248272819,13,1.27,0.48166666666666663
1248272819,15,3.8015,0.3805
1248272819,11,4.172,-0.5433333333333333
1248272819,16,3.635,-0.172
1248272820,13,1.2040000000000002,0.48225
1248272820,18,6.883,-0.248
1248272820,16,3.529,-0.1685
1248272821,13,1.252,0.253
1248272821,16,3.338,-0.32
1248272822,13,1.24725,-0.0135
1248272822,15,3.8125,-0.175
1248272823,13,1.142,-0.159
1248272823,15,3.643,-0.31
1248272824,13,1.095,-0.14400000000000002
1248272825,13,1.0785,0.11449999999999999
1248272825,15,3.729,0.011
1248272826,19,6.497,-0.34400000000000003
1248272826,13,1.0638,0.2008
1248272826,15,3.754,-0.003
1248272827,19,6.72,-0.26
1248272827,13,1.04225,0.30025
1248272827,15,3.729,0.191
1248272828,13,1.01625,0.364
1248272828,15,3.592,0.326
1248272829,13,0.99975,0.431
1248272829,15,3.5726666666666667,0.329
1248272829,16,3.198,-0.308
1248272830,15,3.44925,0.41424999999999995
1248272830,18,6.72,-0.25
1248272830,16,3.3083333333333336,-0.18899999999999997
1248272831,15,3.3796666666666666,0.4606666666666667
1248272831,11,4.107,-0.491
1248272831,16,3.3395,-0.115
1248272832,19,6.883,0.16699999999999998
1248272832,11,4.297499999999999,-0.39449999999999996
1248272832,18,6.968500000000001,-0.07350000000000001
1248272832,20,5.3075,0.0995
1248272832,16,3.3834999999999997,-0.025249999999999998
1248272833,19,7.01125,0.17674999999999996
1248272833,11,4.304600000000001,-0.384
1248272833,18,6.951400000000001,-0.069
1248272833,20,5.2536000000000005,0.1078
1248272833,16,3.3843999999999994,-0.014599999999999998
1248272834,19,7.054,0.17475000000000002
1248272834,11,4.2995,-0.384
1248272834,18,6.9510000000000005,-0.07033333333333334
1248272834,20,5.234,0.10766666666666667
1248272834,16,3.3855,-0.014499999999999999
1248272835,19,7.054,0.1755
1248272835,11,4.30025,-0.384
1248272835,18,6.925,-0.07
1248272835,20,5.234,0.1075
1248272835,16,3.385,-0.014249999999999999
1248272836,19,7.053999999999999,0.17899999999999996
1248272836,11,4.298,-0.384
1248272836,18,7.005000000000001,-0.07
1248272836,20,5.234,0.1075
1248272836,16,3.3855,-0.014
1248272837,19,7.054,0.1775
1248272837,11,4.302666666666666,-0.38199999999999995
1248272837,18,7.015333333333333,-0.07
1248272837,20,5.234,0.108
1248272837,16,3.3866666666666667,-0.014
1248272838,13,1.0035,0.38749999999999996
1248272838,15,3.338,0.491
1248272838,16,3.204333333333333,-0.286
1248272839,13,1.0327499999999998,0.04150000000000001
1248272839,15,3.635,-0.192
1248272840,13,0.992,-0.174
1248272840,15,3.24,-0.47233333333333327
1248272840,12,1.855,0.434
1248272841,12,1.978,0.16775
1248272842,12,1.954,-0.06066666666666667
1248272843,12,1.8773333333333333,-0.12166666666666666
1248272844,12,1.817,-0.12
1248272845,12,1.7508,-0.1222
1248272846,12,1.6906666666666668,-0.127
1248272847,12,1.6219999999999999,-0.13175
1248272848,12,1.5652499999999998,-0.13425
1248272849,12,1.4797500000000001,-0.19
1248272850,12,1.3036666666666668,-0.47333333333333333
1248272850,7,4.876,0.466
1248272850,6,4.817666666666667,0.4083333333333334
1248272851,7,5.287,0.215
1248272851,17,1.3724999999999998,0.335
1248272851,6,5.12925,0.041249999999999995
1248272852,7,5.234,-0.1615
1248272852,17,1.3884999999999998,-0.042499999999999996
1248272852,9,2.2226666666666666,0.39633333333333337
1248272852,6,4.67025,-0.40675000000000006
1248272853,17,1.2349999999999999,-0.3975
1248272854,9,2.247,-0.238
1248272856,9,1.987,-0.411
1248272857,10,3.881,0.077
1248272857,9,1.9546666666666666,-0.38433333333333336
1248272858,9,1.8895,-0.392
1248272859,10,3.729,0.116
1248272859,9,1.802,-0.386
1248272860,10,3.681,0.13
1248272860,9,1.768,-0.375
1248272861,10,3.5596666666666668,0.164
1248272862,10,3.48,0.1805
1248272863,10,3.378,0.191
1248272863,9,1.603,-0.365
1248272864,10,3.3,0.216
1248272864,9,1.5345,-0.3685
1248272866,10,3.19,0.244
1248272866,9,1.465,-0.364
1248272867,10,3.1494999999999997,0.261
1248272868,10,3.0795,0.281
1248272868,9,1.373,-0.364
1248272869,10,3.0272500000000004,0.29525
1248272869,9,1.304,-0.372
1248272870,10,2.9924999999999997,0.299
1248272871,10,2.8806666666666665,0.35300000000000004
1248272871,9,1.233,-0.319
1248272872,10,2.788,0.389
1248272872,9,1.197,-0.324
1248272873,10,2.93,0.066
1248272874,10,2.565,-0.455
1248272877,14,1.9260000000000002,0.181
1248272878,16,4.2283333333333335,0.38233333333333336
1248272879,14,1.8039999999999998,-0.281
1248272879,16,4.355,0.281
1248272880,20,5.884,0.378
1248272880,14,1.696,-0.302
1248272881,16,4.164,0.302
1248272882,20,5.765,0.388
1248272882,16,4.104333333333333,0.304
1248272883,19,7.234,0.442
1248272883,14,1.5065,-0.3385
1248272884,14,1.366,-0.443
1248272884,16,4.104,0.19
1248272885,13,1.6604999999999999,0.4175
1248272886,13,1.71275,0.26425
1248272886,15,4.355,0.159
1248272886,20,5.765,-0.172
1248272886,16,3.782,-0.322
1248272887,13,1.6816666666666666,0.20000000000000004
1248272887,18,6.809,-0.447
1248272887,16,3.658,-0.369
1248272888,13,1.5970000000000002,0.20739999999999997
1248272888,20,5.547,-0.27575000000000005
1248272889,13,1.519,0.223
1248272889,15,4.184,0.174
1248272889,20,5.487,-0.279
1248272889,16,3.567,-0.373
1248272890,19,7.156,-0.212
1248272890,13,1.4643333333333333,0.231
1248272890,15,4.104,0.166
1248272890,18,6.51,-0.461
1248272890,20,5.434,-0.2815
1248272891,13,1.3886666666666667,0.24066666666666667
1248272891,20,5.54,-0.276
1248272891,16,3.379,-0.394
1248272892,19,7.054,-0.219
1248272892,13,1.3016666666666665,0.25766666666666665
1248272892,15,3.99,0.176
1248272893,13,1.253,0.268
1248272893,18,6.344,-0.472
1248272894,13,1.1284999999999998,0.376
1248272894,15,3.7575000000000003,0.2625
1248272894,20,5.14,-0.288
1248272894,16,3.3026666666666666,-0.332
1248272896,11,4.63575,-0.103
1248272896,16,3.2536666666666663,0.28200000000000003
1248272897,11,4.6145,-0.0195
1248272897,20,4.784,0.452
1248272897,16,3.1559999999999997,0.347
1248272898,11,4.502,-0.023000000000000003
1248272898,18,6.564,0.278
1248272898,16,3.0553333333333335,0.35233333333333333
1248272899,11,4.481333333333333,-0.03333333333333333
1248272899,16,3.0090000000000003,0.3476666666666666
1248272900,19,6.009,0.452
1248272900,11,4.33,-0.099
1248272900,16,3.005,0.29500000000000004
1248272901,19,6.139,0.454
1248272901,11,4.289,-0.111
1248272901,16,2.9575,0.2855
1248272902,11,4.23,-0.116
1248272902,18,6.416,0.205
1248272902,16,2.879,0.291
1248272903,19,5.9465,0.46499999999999997
1248272903,11,4.1715,-0.114
1248272903,16,2.8355,0.2995
1248272904,19,5.884,0.4745
1248272904,11,4.074666666666666,-0.115
1248272904,18,6.274,0.217
1248272904,20,4.422,0.424
1248272904,16,2.7416666666666667,0.31066666666666665
1248272905,19,5.765,0.479
1248272905,11,4.0095,-0.1175
1248272905,18,6.274,0.218
1248272905,20,4.3715,0.425
1248272905,16,2.683,0.3165
1248272906,19,5.65,0.481
1248272906,11,3.935,-0.11
1248272907,19,5.65,0.489
1248272907,11,3.935,-0.118
1248272907,20,4.268,0.4283333333333333
1248272908,19,5.65,0.482
1248272908,11,3.586,-0.382
1248272908,16,2.612,0.2095
1248272909,15,2.999,0.441
1248272909,16,2.513,-0.225
1248272910,19,6.184,-0.12566666666666668
1248272910,15,3.0162500000000003,0.43
1248272910,20,4.422,-0.17
1248272910,16,2.46425,-0.28300000000000003
1248272911,15,3.205,0.1995
1248272911,16,2.375,-0.389
1248272912,19,5.283,-0.556
1248272912,15,3.220333333333333,0.02066666666666667
1248272913,15,3.0978000000000003,0.1908
1248272913,16,2.072,-0.559
1248272914,15,3.010666666666667,0.21466666666666667
1248272915,19,5.54,-0.389
1248272915,15,2.9465000000000003,0.219
1248272916,19,5.465,-0.38633333333333336
1248272916,15,2.8826666666666667,0.22533333333333336
1248272917,19,5.332,-0.394
1248272917,15,2.80925,0.23025
1248272917,20,3.635,-0.485
1248272918,19,5.332,-0.39
1248272918,15,2.74175,0.23424999999999999
1248272919,19,5.266500000000001,-0.3985
1248272919,15,2.6887499999999998,0.2425
1248272920,15,2.641,0.165
1248272921,15,2.6175,0.0865
1248272922,15,2.577666666666667,0.026333333333333334
1248272923,15,2.49625,-0.0555
1248272924,15,2.43425,-0.10375
1248272925,15,2.3382,-0.1702
1248272926,15,2.2720000000000002,-0.17425000000000002
1248272927,15,2.1936666666666667,-0.19466666666666668
1248272928,15,2.12,-0.2055
1248272929,15,2.04425,-0.2325
1248272930,15,1.9729999999999999,-0.23275
1248272931,15,1.8945,-0.2565
1248272932,15,1.7873333333333334,-0.2823333333333333
1248272933,15,1.7245,-0.28725
1248272934,15,1.6413333333333335,-0.31666666666666665
1248272935,15,1.561,-0.3383333333333334
1248272936,15,1.4716666666666667,-0.36766666666666664
1248272937,15,1.4020000000000001,-0.39025000000000004
1248272938,15,1.3102500000000001,-0.4215
1248272939,15,1.2846666666666666,-0.37766666666666665
1248272940,15,1.333,-0.09075
1248272941,15,1.2371999999999999,-0.25939999999999996
1248272942,15,1.065,-0.561
1248272976,19,3.7483333333333335,-0.5253333333333333
1248272977,19,3.796666666666667,-0.46466666666666673
1248272978,19,3.8040000000000003,-0.43333333333333335
1248272979,19,3.892666666666667,-0.33866666666666667
1248272980,19,3.9013333333333335,-0.27
1248272981,19,3.881,-0.186
1248272982,19,3.877333333333333,-0.15466666666666665
1248272983,19,3.855,-0.0875
1248272983,18,4.638,-0.336
1248272983,20,2.611,-0.562
1248272984,18,4.6264,-0.32799999999999996
1248272985,19,3.729,0.0735
1248272985,18,4.638,-0.286
1248272986,19,3.658,0.122
1248272986,18,4.714,-0.16733333333333333
1248272987,19,3.5915,0.1665
1248272987,18,4.666,-0.15
1248272988,19,3.485,0.253
1248272989,19,3.3505,0.299
1248272989,18,4.576,-0.021333333333333333
1248272990,19,3.189,0.37839999999999996
1248272990,18,4.492,0.032
1248272991,19,3.0225,0.4585
1248272991,18,4.437333333333334,0.12033333333333333
1248272991,20,2.566,-0.095
1248272992,11,3.912,-0.467
1248272992,18,4.322,0.214
1248272992,20,2.524,-0.007
1248272993,11,3.9625000000000004,-0.3895
1248272993,18,4.289,0.24
1248272993,20,2.458,0.006
1248272994,11,3.937,-0.392
1248272994,18,4.06475,0.32375
1248272994,20,2.3539999999999996,0.12066666666666666
1248272995,11,3.99,-0.314
1248272995,18,3.91425,0.38449999999999995
1248272996,11,4.019,-0.231
1248272996,18,3.7195,0.47000000000000003
1248272996,20,2.1500000000000004,0.2765
1248272996,16,2.176,-0.562
1248272997,11,4.018000000000001,-0.21400000000000002
1248272997,18,3.635,0.495
1248272997,20,2.085,0.303
1248272997,16,2.123,-0.559
1248272998,11,3.9785000000000004,-0.1295
1248272998,20,1.9882499999999999,0.38149999999999995
1248272998,16,2.1695,-0.4885
1248272999,11,3.99925,-0.06375
1248272999,20,1.8776666666666666,0.4623333333333333
1248272999,16,2.2062500000000003,-0.42624999999999996
1248273000,11,3.962,0.017
1248273000,20,1.8455,0.471
1248273001,11,3.881,0.026250000000000002
1248273001,16,2.18,-0.35200000000000004
1248273002,16,2.172,-0.279
1248273003,11,3.7435,0.1845
1248273003,16,2.17,-0.203
1248273004,11,3.689666666666666,0.19166666666666665
1248273004,16,2.149,-0.21
1248273005,11,3.624,0.22999999999999998
1248273006,11,3.53225,0.27949999999999997
1248273007,11,3.404,0.33433333333333337
1248273008,11,3.354,0.31725
1248273009,11,3.3073333333333337,0.293
1248273010,11,3.2889999999999997,0.264
1248273011,11,3.2580000000000005,0.22266666666666668
1248273012,11,3.2,0.16599999999999998
1248273013,11,3.1596666666666664,0.12733333333333333
1248273014,11,3.14825,-0.003250000000000003
1248273014,16,1.338,-0.555
1248273015,11,3.0233333333333334,-0.19866666666666666
1248273016,11,2.843,-0.377
1248273016,20,1.3493333333333333,0.3973333333333333
1248273017,20,1.3715000000000002,0.2475
1248273018,20,1.3143333333333334,0.20966666666666667
1248273019,20,1.2483333333333333,0.19633333333333333
1248273020,20,1.1916666666666667,0.15966666666666665
1248273021,18,3.12,0.12
1248273021,20,1.0873333333333333,0.14866666666666664
1248273022,18,2.981,0.22899999999999998
1248273022,20,1.0223333333333333,0.25
1248273023,18,2.799,0.397
1248273023,20,0.9646666666666667,0.38333333333333336
1248273024,18,2.9675000000000002,0.16549999999999998
1248273024,20,0.9729999999999999,0.26466666666666666
1248273025,18,2.9290000000000003,0.20766666666666667
1248273025,20,0.946,0.2565
1248273026,18,2.8674999999999997,0.2475
1248273027,18,2.877,0.1225
1248273028,18,2.8476666666666666,0.13033333333333333
1248273029,18,2.815,0.09533333333333334
1248273030,18,2.7937499999999997,0.14850000000000002
1248273031,18,2.778333333333333,0.064
1248273032,18,2.75725,0.08499999999999999
1248273033,18,2.69775,0.214
1248273034,18,2.555,0.3864
1248273035,11,2.1704999999999997,-0.5555
1248273035,18,2.408,0.502
1248273036,11,2.291,-0.43175
1248273037,11,2.407,-0.3005
1248273038,11,2.4477499999999996,-0.22125
1248273039,11,2.467,-0.16675
1248273040,11,2.452,-0.1542
1248273041,11,2.439,-0.155
1248273042,11,2.375,-0.16125
1248273043,11,2.300666666666667,-0.168
1248273044,11,2.2693333333333334,-0.16466666666666666
1248273045,11,2.195,-0.066
1248273046,11,2.0473333333333334,0.311
1248273047,16,1.149,-0.375
1248273049,13,3.418,-0.344
1248273050,12,4.172,-0.476
1248273051,12,4.36175,-0.36975
1248273052,12,4.359,-0.338
1248273052,10,7.328,0.358
1248273052,6,8.809,-0.282
1248273053,12,4.578666666666667,-0.063
1248273053,9,6.009,0.433
1248273054,13,3.1422499999999998,0.3485
1248273054,15,1.7356666666666667,-0.537
1248273054,12,4.492,0.08975
1248273055,12,4.336,-0.19066666666666668
1248273055,10,7.054,0.453
1248273055,6,8.809,-0.199
1248273056,12,3.9899999999999998,-0.4043333333333334
1248273056,10,7.234,0.284
1248273056,6,8.293,-0.3715
1248273056,14,3.5353333333333334,0.4103333333333334
1248273057,12,3.94375,-0.40700000000000003
1248273057,10,7.234,0.346
1248273057,6,8.293,-0.325
1248273057,14,3.4903333333333335,0.3993333333333333
1248273058,12,4.14,-0.173
1248273059,13,2.949,0.2125
1248273059,12,4.164,-0.094
1248273060,12,4.104,-0.107
1248273060,6,8.809,-0.035
1248273061,13,2.8535,0.22
1248273061,12,4.042,-0.101
1248273061,8,7.424,0.194
1248273061,6,8.809,-0.031
1248273062,13,2.816,0.223
1248273062,12,4.046,-0.101
1248273062,8,7.234,0.195
1248273063,13,2.797333333333333,0.2383333333333333
1248273064,13,2.761,0.248
1248273064,12,3.945,-0.099
1248273064,8,7.234,0.198
1248273065,13,2.6245000000000003,0.3175
1248273065,8,7.234,0.2085
1248273066,15,1.392,-0.535
1248273066,12,3.729,0.311
1248273066,6,7.623,0.456
1248273067,15,1.5246666666666666,-0.25299999999999995
1248273067,12,3.475,0.463
1248273068,15,1.5376666666666667,-0.006000000000000001
1248273069,15,1.50225,-0.12075000000000001
1248273070,15,1.398,-0.33475
1248273070,12,3.378,0.464
1248273071,12,3.558,0.33299999999999996
1248273071,6,7.48,0.45799999999999996
1248273072,13,2.263,0.512
1248273072,12,3.653,0.224
1248273072,17,4.324000000000001,0.492
1248273073,13,2.2680000000000002,0.508
1248273073,12,3.681,0.158
1248273073,8,6.416,0.449
1248273073,17,4.355,0.476
1248273074,13,2.246,0.5115000000000001
1248273074,12,3.6425,0.1615
1248273074,8,6.274,0.451
1248273074,17,4.33,0.483
1248273075,12,3.612,0.167
1248273075,8,6.274,0.461
1248273075,17,4.2515,0.488
1248273076,12,3.5735,0.168
1248273076,8,6.274,0.461
1248273076,17,4.22475,0.48975
1248273077,12,3.533,0.171
1248273077,8,6.274,0.4625
1248273077,17,4.1818,0.49479999999999996
1248273077,6,7.834,0.222
1248273078,8,6.228,0.468
1248273078,17,4.14225,0.4965
1248273079,12,3.45,0.126
1248273080,12,3.2595,-0.25925
1248273081,14,3.1013333333333333,0.3443333333333333
1248273082,8,5.884,-0.499
1248273082,17,3.9885,-0.4585
1248273082,9,5.332,-0.245
1248273083,17,3.99,-0.4545
1248273083,9,5.234,-0.265
1248273084,17,3.846,-0.468
1248273084,9,5.14,-0.258
1248273085,17,3.779,-0.47
1248273085,14,2.93,0.261
1248273086,17,3.721,-0.481
1248273087,13,1.7055,-0.4105
1248273087,8,5.54,-0.51
1248273087,17,3.6726666666666667,-0.48066666666666663
1248273088,8,5.434,-0.526
1248273088,17,3.589,-0.491
1248273089,8,5.383,-0.5225
1248273091,14,2.456,0.327
1248273094,17,3.19,-0.519
1248273094,14,2.197,0.39
1248273095,17,3.087,-0.558
1248273095,14,2.146,0.391
1248273096,10,5.65,-0.23199999999999998
1248273097,10,5.332,-0.3915
1248273098,10,5.310333333333333,-0.3906666666666667
1248273099,10,5.2026666666666666,-0.39333333333333337
1248273100,10,5.1205,-0.40125
1248273101,10,5.094333333333334,-0.4023333333333334
1248273102,10,5.000666666666667,-0.4066666666666667
1248273103,10,4.932666666666667,-0.415
1248273104,10,4.8025,-0.419
1248273105,10,4.861,-0.422
1248273106,10,4.876,-0.375
1248273107,10,4.876,-0.299
1248273109,10,4.948,-0.22199999999999998
1248273110,10,4.8885000000000005,-0.1955
1248273111,10,4.843666666666667,-0.166
1248273112,10,4.8145,-0.13575
1248273113,10,4.794,-0.091
1248273114,10,4.715333333333333,0.17366666666666666
1248273114,8,4.5280000000000005,-0.505
1248273115,10,4.422,0.383
1248273115,8,4.739,-0.371
1248273115,17,2.588,-0.476
1248273116,10,4.281666666666666,0.4363333333333334
1248273116,8,4.915333333333334,-0.22366666666666668
1248273116,6,5.765,-0.527
1248273117,8,5.049,-0.1295
1248273117,6,6.009,-0.398
1248273118,8,4.961,-0.12733333333333333
1248273118,17,2.735,-0.269
1248273118,9,3.501,0.129
1248273118,6,6.074,-0.3955
1248273119,8,4.961,-0.126
1248273119,17,2.6755,-0.281
1248273119,9,3.4385000000000003,0.118
1248273119,6,6.009,-0.3985
1248273120,8,4.876,-0.129
1248273120,17,2.6315,-0.283
1248273120,9,3.3975,0.12275
1248273120,6,6.009,-0.39766666666666667
1248273121,17,2.6146666666666665,-0.28633333333333333
1248273121,9,3.3725,0.11299999999999999
1248273122,9,3.341,0.119
1248273122,6,5.884,-0.4165
1248273123,10,4.0245,0.4865
1248273123,9,3.338,0.058
1248273123,6,5.65,-0.504
1248273124,10,4.492,0.04
1248273124,9,3.1006666666666667,-0.29933333333333334
1248273126,10,4.355,-0.208
1248273128,10,4.492,-0.058
1248273129,9,2.994,-0.408
1248273131,10,4.289,0.325
1248273131,9,3.149,-0.267
1248273132,10,4.299,0.30425
1248273132,9,3.229,-0.157
1248273133,10,4.061666666666667,0.44566666666666666
1248273133,8,4.578,-0.295
1248273133,17,2.375,-0.473
1248273133,9,3.226,-0.147
1248273134,10,4.164,0.399
1248273134,8,4.52,-0.341
1248273135,8,4.794,-0.132
1248273135,17,2.526,-0.302
1248273135,9,3.2756666666666665,0.11299999999999999
1248273136,10,3.9775,0.48650000000000004
1248273136,9,3.3,-0.008
1248273137,8,4.797,-0.087
1248273137,17,2.55125,-0.26575000000000004
1248273137,9,3.249,0.16966666666666666
1248273137,6,6.009,-0.364
1248273138,8,4.754,-0.19025
1248273138,17,2.48325,-0.35024999999999995
1248273138,9,3.2873333333333328,0.04766666666666666
1248273138,6,5.7372499999999995,-0.4635
1248273139,8,4.859,-0.03
1248273139,17,2.5686666666666667,-0.2293333333333333
1248273139,9,3.226,0.224
1248273140,8,4.794,-0.124
1248273140,17,2.58,-0.218
1248273141,8,4.848,-0.067
1248273141,17,2.5726666666666667,-0.241
1248273141,6,6.009,-0.364
1248273142,8,4.835,-0.07100000000000001
1248273142,17,2.567,-0.264
1248273143,8,4.852333333333333,-0.048999999999999995
1248273143,17,2.623,-0.155
1248273144,8,4.86,0.02225
1248273145,8,4.857500000000001,0.038
1248273145,9,3.22,0.231
1248273146,8,4.876,0.038
1248273146,17,2.6340000000000003,-0.1395
1248273147,8,4.794,0.22066666666666668
1248273147,9,3.003,0.443
1248273148,8,4.876,0.125
1248273148,17,2.6685,-0.024
1248273149,12,2.1863333333333332,-0.5516666666666666
1248273149,8,4.679333333333333,0.3096666666666667
1248273149,17,2.6533333333333333,0.154
1248273149,6,6.434,0.054
1248273150,12,2.1875,-0.554
1248273150,8,4.6965,0.305
1248273150,17,2.661,0.149
1248273150,6,6.508,0.0445
1248273151,12,2.333,-0.419
1248273151,8,4.475666666666666,0.4146666666666667
1248273151,17,2.61225,0.237
1248273151,6,6.416,0.185
1248273152,12,2.2598,-0.49280000000000007
1248273152,8,4.564,0.3698
1248273152,17,2.6256,0.2142
1248273152,6,6.467,0.11233333333333334
1248273153,12,2.32275,-0.44
1248273153,8,4.4750000000000005,0.41774999999999995
1248273153,17,2.601,0.26375000000000004
1248273153,6,6.416,0.16233333333333333
1248273154,12,2.37125,-0.39425
1248273154,8,4.399,0.45966666666666667
1248273154,17,2.573,0.30600000000000005
1248273154,6,6.391666666666667,0.209
1248273155,12,2.37025,-0.3925
1248273155,8,4.413250000000001,0.45975
1248273155,17,2.5719999999999996,0.3065
1248273155,6,6.392,0.20733333333333334
1248273156,12,2.4995,-0.22874999999999998
1248273156,17,2.4185,0.45875
1248273156,6,6.12425,0.36149999999999993
1248273157,12,2.4417500000000003,-0.308
1248273157,8,4.269,0.506
1248273157,17,2.501,0.384
1248273157,6,6.2402500000000005,0.28825
1248273158,13,0.967,-0.377
1248273158,12,2.544,-0.158
1248273158,17,2.36,0.509
1248273158,6,5.86725,0.44875
1248273159,12,2.503,-0.224
1248273159,17,2.43225,0.45099999999999996
1248273159,6,6.139,0.348
1248273160,12,2.5860000000000003,-0.058
1248273160,6,5.767,0.48750000000000004
1248273161,13,0.962,-0.4
1248273161,12,2.5406666666666666,-0.15866666666666665
1248273161,17,2.389,0.493
1248273161,6,5.89175,0.43825
1248273162,13,1.00475,-0.27525
1248273162,12,2.59925,0.0165
1248273163,13,1.0242499999999999,-0.18375000000000002
1248273163,12,2.5825000000000005,0.10875
1248273164,13,1.0512000000000001,-0.005199999999999996
1248273164,12,2.5128,0.2814
1248273165,13,1.0493333333333335,0.09566666666666668
1248273165,12,2.404,0.40633333333333327
1248273166,13,1.0213333333333334,0.25133333333333335
1248273166,15,2.865,-0.503
1248273166,12,2.291,0.4956666666666667
1248273167,13,1.0045,0.327
1248273167,15,2.858,-0.51
1248273168,12,2.4650000000000003,0.31075
1248273169,13,0.947,-0.422
1248273169,12,2.489666666666667,-0.2336666666666667
1248273169,17,2.4575,0.41600000000000004
1248273169,6,5.9719999999999995,0.4115
1248273170,12,2.314,-0.429
1248273170,8,4.5175,0.377
